,word,count,type
1805,conveyor,1,ncomp
1806,belt,2,ncomp
1807,sushi,1,ncomp
1808,sashimi,1,ncomp
1809,shot,2,ncomp
1810,burst,1,ncomp
1811,screw,1,ncomp
1812,bean,2,ncomp
1813,sturdy,1,ncomp
1814,riding,2,ncomp
1815,mounting,1,ncomp
1816,trademark,1,ncomp
1817,town,3,ncomp
1818,romance,1,ncomp
1819,online,1,ncomp
1820,Jack,2,ncomp
1821,adult,1,ncomp
1822,breeeding,1,ncomp
1823,p,1,ncomp
1824,bladder,1,ncomp
1825,uterine,1,ncomp
1826,Bladder,1,ncomp
1827,immigeration,1,ncomp
1828,pass,2,ncomp
1829,points,1,ncomp
1830,chain,2,ncomp
1831,periodizing,1,ncomp
1832,months,3,ncomp
1833,routine,1,ncomp
1834,passport,1,ncomp
1835,sussex,3,ncomp
1836,silkie,2,ncomp
1837,pekin,1,ncomp
1838,mutt,1,ncomp
1839,Feather,1,ncomp
1840,skin,1,ncomp
1841,beard,1,ncomp
1842,Feet,1,ncomp
1843,feet,1,ncomp
1844,Comb,1,ncomp
1845,walnut,1,ncomp
1846,comb,1,ncomp
1847,Silkie,1,ncomp
1848,light,4,ncomp
1849,standing,1,ncomp
1850,Country,1,ncomp
1851,organization,1,ncomp
1852,Barn,1,ncomp
1853,sinnel,1,ncomp
1854,barn,3,ncomp
1855,col,1,ncomp
1856,chew,1,ncomp
1857,toy,1,ncomp
1858,flicker,1,ncomp
1859,blog,1,ncomp
1860,hauling,1,ncomp
1861,trailer,1,ncomp
1862,supplement,1,ncomp
1863,hippy,1,ncomp
1864,Rights,1,ncomp
1865,Mom,1,ncomp
1866,Guinea,5,ncomp
1867,rabbits,1,ncomp
1868,steel,1,ncomp
1869,brass,1,ncomp
1870,melting,3,ncomp
1871,zinc,1,ncomp
1872,stove,2,ncomp
1873,barbecue,1,ncomp
1874,propane,2,ncomp
1875,plumbers,1,ncomp
1876,pork,1,ncomp
1877,bakery,2,ncomp
1878,preparation,1,ncomp
1879,Ball,3,ncomp
1880,sympathy,1,ncomp
1881,ball,2,ncomp
1882,medium,3,ncomp
1883,snakes,1,ncomp
1884,tupperwear,2,ncomp
1885,heart,3,ncomp
1886,feeding,3,ncomp
1887,downtown,1,ncomp
1888,subway,1,ncomp
1889,processing,1,ncomp
1890,lifetime,2,ncomp
1891,Application,1,ncomp
1892,Shih,1,ncomp
1893,Tzu,1,ncomp
1894,shoulder,2,ncomp
1895,pack,1,ncomp
1896,obedience,2,ncomp
1897,clicker,1,ncomp
1898,guinea,3,ncomp
1899,hoodie,1,ncomp
1900,leaf,2,ncomp
1901,foster,2,ncomp
1902,litterbox,1,ncomp
1903,volunteer,1,ncomp
1904,delay,2,ncomp
1905,registration,1,ncomp
1906,juggling,1,ncomp
1907,Dining,1,ncomp
1908,salt,1,ncomp
1909,spa,1,ncomp
1910,north,1,ncomp
1911,cattle,1,ncomp
1912,tour,2,ncomp
1913,packer,1,ncomp
1914,coconut,1,ncomp
1915,quad,1,ncomp
1916,fino,1,ncomp
1917,leg,1,ncomp
1918,minute,7,ncomp
1919,dressage,1,ncomp
1920,thigh,1,ncomp
1921,calf,1,ncomp
1922,nausea,1,ncomp
1923,x,4,ncomp
1924,GI,1,ncomp
1925,electrolyte,1,ncomp
1926,antibiotics,1,ncomp
1927,apron,1,ncomp
1928,friendship,1,ncomp
1929,fashion,2,ncomp
1930,youth,1,ncomp
1931,f,1,ncomp
1932,king,5,ncomp
1933,tuna,1,ncomp
1934,gerbil,1,ncomp
1935,King,1,ncomp
1936,one,1,ncomp
1937,territory,1,ncomp
1938,UVA,1,ncomp
1939,sun,2,ncomp
1940,juvenile,1,ncomp
1941,white,1,ncomp
1942,mercury,1,ncomp
1943,vapor,1,ncomp
1944,use,1,ncomp
1945,tube,1,ncomp
1946,manufacturer,1,ncomp
1947,track,1,ncomp
1948,staple,2,ncomp
1949,feeder,2,ncomp
1950,leafy,1,ncomp
1951,zebra,1,ncomp
1952,parakeets,1,ncomp
1953,noise,1,ncomp
1954,feathers,1,ncomp
1955,vent,2,ncomp
1956,circle,1,ncomp
1957,nostrils,1,ncomp
1958,millet,2,ncomp
1959,autumn,1,ncomp
1960,season,2,ncomp
1961,uncertainty,1,ncomp
1962,pot,1,ncomp
1963,Spring,3,ncomp
1964,spending,1,ncomp
1965,Golden,2,ncomp
1966,Wonder,2,ncomp
1967,KilliFish,1,ncomp
1968,spawning,1,ncomp
1969,medicine,2,ncomp
1970,fishing,1,ncomp
1971,incubation,2,ncomp
1972,dozen,2,ncomp
1973,Aplo.,1,ncomp
1974,hardness,3,ncomp
1975,TDS,1,ncomp
1976,sodium,1,ncomp
1977,shipping,1,ncomp
1978,mystery,1,ncomp
1979,killie,1,ncomp
1980,yr,2,ncomp
1981,leisure,1,ncomp
1982,cartoon,2,ncomp
1983,Kids,1,ncomp
1984,Sea,1,ncomp
1985,theme,1,ncomp
1986,Video,1,ncomp
1987,bar,3,ncomp
1988,gambling,1,ncomp
1989,booking,1,ncomp
1990,walkie,1,ncomp
1991,talkie,1,ncomp
1992,generation,1,ncomp
1993,splash,1,ncomp
1994,wading,1,ncomp
1995,Ginger,1,ncomp
1996,menu,2,ncomp
1997,beverage,1,ncomp
1998,father,1,ncomp
1999,Hoof,1,ncomp
2000,ass,1,ncomp
2001,cheek,4,ncomp
2002,theeth,1,ncomp
2003,teeth,1,ncomp
2004,flank,1,ncomp
2005,topline,1,ncomp
2006,EPM,10,ncomp
2007,muscle,2,ncomp
2008,fluid,2,ncomp
2009,titer,1,ncomp
2010,chiro,2,ncomp
2011,pasture,1,ncomp
2012,feed,2,ncomp
2013,toe,1,ncomp
2014,treatment,3,ncomp
2015,reading,1,ncomp
2016,mile,1,ncomp
2017,mosquito,1,ncomp
2018,snowboard,1,ncomp
2019,pain,2,ncomp
2020,bodytalk,1,ncomp
2021,Tattoo,1,ncomp
2022,adventure,1,ncomp
2023,heritage,1,ncomp
2024,driving,1,ncomp
2025,Window,1,ncomp
2026,decking,1,ncomp
2027,posters,1,ncomp
2028,ad,1,ncomp
2029,wisdom,1,ncomp
2030,tattoo,1,ncomp
2031,closing,2,ncomp
2032,card,2,ncomp
2033,salons,1,ncomp
2034,banana,1,ncomp
2035,office,4,ncomp
2036,maintenance,3,ncomp
2037,heating,2,ncomp
2038,assembly,1,ncomp
2039,daytime,1,ncomp
2040,com,1,ncomp
2041,G,1,ncomp
2042,yam,1,ncomp
2043,Line,1,ncomp
2044,Time,1,ncomp
2045,soccer,1,ncomp
2046,approval,1,ncomp
2047,wasp,2,ncomp
2048,condominium,1,ncomp
2049,removal,1,ncomp
2050,shallac,1,ncomp
2051,gel,1,ncomp
2052,Antipasto,1,ncomp
2053,Spaghetti,1,ncomp
2054,alla,1,ncomp
2055,Chocolate,1,ncomp
2056,Lava,1,ncomp
2057,grounds,1,ncomp
2058,bull,1,ncomp
2059,followup,1,ncomp
2060,ER,1,ncomp
2061,no,1,ncomp
2062,gear,1,ncomp
2063,box,3,ncomp
2064,window,2,ncomp
2065,hairstyling,1,ncomp
2066,grocery,2,ncomp
2067,writer,1,ncomp
2068,printing,3,ncomp
2069,MOVING,1,ncomp
2070,cleaning,2,ncomp
2071,keep,1,ncomp
2072,sake,1,ncomp
2073,Lighting,2,ncomp
2074,lighting,2,ncomp
2075,Crab,1,ncomp
2076,BBQ,2,ncomp
2077,Spare,1,ncomp
2078,MOO,1,ncomp
2079,SHU,1,ncomp
2080,lobster,2,ncomp
2081,Furnace,1,ncomp
2082,exhaust,1,ncomp
2083,Parts,1,ncomp
2084,planning,3,ncomp
2085,shrimp,1,ncomp
2086,tortilla,1,ncomp
2087,morelias,1,ncomp
2088,Skylight,1,ncomp
2089,rental,1,ncomp
2090,heebee,1,ncomp
2091,gee,1,ncomp
2092,gym,1,ncomp
2093,enchilada,1,ncomp
2094,Chili,1,ncomp
2095,Shrimp,2,ncomp
2096,jiu,2,ncomp
2097,jitsu,1,ncomp
2098,parts,3,ncomp
2099,END,1,ncomp
2100,STEAK,1,ncomp
2101,TYPE,1,ncomp
2102,handcraft,1,ncomp
2103,breed,1,ncomp
2104,b,1,ncomp
2105,que,1,ncomp
2106,emissions,2,ncomp
2107,Boutique,1,ncomp
2108,newborn,1,ncomp
2109,area,1,ncomp
2110,wait,5,ncomp
2111,waiter,1,ncomp
2112,daycare,1,ncomp
2113,Dr,1,ncomp
2114,tire,3,ncomp
2115,inspection,2,ncomp
2116,fruit,1,ncomp
2117,roofing,1,ncomp
2118,HAND,1,ncomp
2119,crepe,1,ncomp
2120,crap,1,ncomp
2121,fitness,1,ncomp
2122,neighbors,1,ncomp
2123,GRILL,2,ncomp
2124,SUSHI,1,ncomp
2125,CHEF,1,ncomp
2126,deli,1,ncomp
2127,arancini,1,ncomp
2128,di,1,ncomp
2129,risotto,1,ncomp
2130,towing,2,ncomp
2131,duct,1,ncomp
2132,eggs,1,ncomp
2133,mary,1,ncomp
2134,favorites,1,ncomp
2135,Home,1,ncomp
2136,Dude,1,ncomp
2137,Car,1,ncomp
2138,triage,1,ncomp
2139,cowboy,1,ncomp
2140,potato,3,ncomp
2141,reviews,1,ncomp
2142,server,1,ncomp
2143,duty,1,ncomp
2144,Bronze,1,ncomp
2145,excellence,2,ncomp
2146,Gold,1,ncomp
2147,engagement,1,ncomp
2148,curtain,1,ncomp
2149,windsheild,1,ncomp
2150,washer,1,ncomp
2151,filter,1,ncomp
2152,spring,1,ncomp
2153,website,1,ncomp
2154,signage,1,ncomp
2155,counseling,3,ncomp
2156,petting,1,ncomp
2157,punk,1,ncomp
2158,filler,1,ncomp
2159,tasting,1,ncomp
2160,corking,1,ncomp
2161,junkie,1,ncomp
2162,neon,1,ncomp
2163,grey,1,ncomp
2164,waffle,1,ncomp
2165,Pho,1,ncomp
2166,pho,4,ncomp
2167,Life,1,ncomp
2168,panic,1,ncomp
2169,elder,1,ncomp
2170,Sales,2,ncomp
2171,witness,1,ncomp
2172,intimacy,1,ncomp
2173,hostess,1,ncomp
2174,funeral,2,ncomp
2175,bathroom,1,ncomp
2176,cigarette,2,ncomp
2177,turkey,1,ncomp
2178,Garage,1,ncomp
2179,Door,1,ncomp
2180,designer,4,ncomp
2181,salsa,1,ncomp
2182,jalapeno,1,ncomp
2183,Hull,1,ncomp
2184,Club,1,ncomp
2185,shark,1,ncomp
2186,sinking,1,ncomp
2187,patient,2,ncomp
2188,DISPOSAL,2,ncomp
2189,sister,1,ncomp
2190,run,2,ncomp
2191,community,1,ncomp
2192,liquor,1,ncomp
2193,queen,1,ncomp
2194,shower,3,ncomp
2195,LINE,1,ncomp
2196,Surgery,1,ncomp
2197,visit,1,ncomp
2198,jazz,1,ncomp
2199,toilet,1,ncomp
2200,Grocery,1,ncomp
2201,foot,1,ncomp
2202,flea,1,ncomp
2203,Dogwood,1,ncomp
2204,pressure,1,ncomp
2205,mpg,1,ncomp
2206,blower,1,ncomp
2207,minutes,1,ncomp
2208,PM,1,ncomp
2209,Beginning,1,ncomp
2210,parking,3,ncomp
2211,record,1,ncomp
2212,Spay,1,ncomp
2213,spay,1,ncomp
2214,vet,1,ncomp
2215,Billing,1,ncomp
2216,collection,2,ncomp
2217,practice,1,ncomp
2218,scrap,1,ncomp
2219,Stationery,1,ncomp
2220,pumpkin,1,ncomp
2221,spice,1,ncomp
2222,latte,1,ncomp
2223,stationery,1,ncomp
2224,wrapping,1,ncomp
2225,event,2,ncomp
2226,eating,1,ncomp
2227,rise,1,ncomp
2228,lodging,1,ncomp
2229,favorite,1,ncomp
2230,mango,1,ncomp
2231,FAMILY,1,ncomp
2232,foie,2,ncomp
2233,rectangle,1,ncomp
2234,Food,1,ncomp
2235,Weight,1,ncomp
2236,Acupuncture,2,ncomp
2237,bathing,1,ncomp
2238,City,1,ncomp
2239,brick,1,ncomp
2240,audience,1,ncomp
2241,Craft,1,ncomp
2242,origami,1,ncomp
2243,quilling,1,ncomp
2244,filigree,1,ncomp
2245,bs,1,ncomp
2246,grinder,1,ncomp
2247,plastic,1,ncomp
2248,garbage,1,ncomp
2249,checkout,1,ncomp
2250,puppy,1,ncomp
2251,customers,1,ncomp
2252,fuse,1,ncomp
2253,scallop,1,ncomp
2254,duck,1,ncomp
2255,breast,1,ncomp
2256,panko,1,ncomp
2257,sticker,1,ncomp
2258,tempura,2,ncomp
2259,strobe,1,ncomp
2260,ADA,1,ncomp
2261,doctor,1,ncomp
2262,receptionist,1,ncomp
2263,bdr,1,ncomp
2264,reception,1,ncomp
2265,girls,1,ncomp
2266,pepper,1,ncomp
2267,new,1,ncomp
2268,overage,1,ncomp
2269,tip,1,ncomp
2270,WAITING,1,ncomp
2271,Mezza,1,ncomp
2272,mezza,4,ncomp
2273,Identity,1,ncomp
2274,Parking,1,ncomp
2275,southeast,1,ncomp
2276,payers,1,ncomp
2277,grandma,1,ncomp
2278,costumer,1,ncomp
2279,DINING,1,ncomp
2280,taste,1,ncomp
2281,pattern,1,ncomp
2282,Parmesan,1,ncomp
2283,Scampi,1,ncomp
2284,dealership,1,ncomp
2285,handbag,1,ncomp
2286,niche,1,ncomp
2287,SEO,1,ncomp
2288,Optimization,1,ncomp
2289,fold,1,ncomp
2290,pry,1,ncomp
2291,guarantee,1,ncomp
2292,sofa,1,ncomp
2293,mid-afternoon,1,ncomp
2294,orange,1,ncomp
2295,sesame,1,ncomp
2296,kung,1,ncomp
2297,pao,1,ncomp
2298,cheese,1,ncomp
2299,vegetable,1,ncomp
2300,lo,1,ncomp
2301,locker,2,ncomp
2302,Salon,1,ncomp
2303,cc,1,ncomp
2304,celebrity,1,ncomp
2305,mousey,1,ncomp
2306,arrival,1,ncomp
2307,future,1,ncomp
2308,showroom,1,ncomp
2309,dresser,1,ncomp
2310,Driving,2,ncomp
2311,Egg,1,ncomp
2312,surgery,1,ncomp
2313,experience,1,ncomp
2314,17th,1,ncomp
2315,phantom,1,ncomp
2316,shampoo,1,ncomp
2317,sink,1,ncomp
2318,mildew,1,ncomp
2319,rack,1,ncomp
2320,salatim,1,ncomp
2321,pull,1,ncomp
2322,steering,1,ncomp
0,year,25,ncomp_lemma
1,wheel,4,ncomp_lemma
2,car,19,ncomp_lemma
3,police,6,ncomp_lemma
4,analyst,11,ncomp_lemma
5,research,7,ncomp_lemma
6,opinion,1,ncomp_lemma
7,state,22,ncomp_lemma
8,peace,19,ncomp_lemma
9,authority,1,ncomp_lemma
10,recruiting,7,ncomp_lemma
11,coalition,3,ncomp_lemma
12,business,39,ncomp_lemma
13,search,12,ncomp_lemma
14,grass,1,ncomp_lemma
15,root,3,ncomp_lemma
16,end,16,ncomp_lemma
17,camera,2,ncomp_lemma
18,customer,39,ncomp_lemma
19,fair,1,ncomp_lemma
20,wish,2,ncomp_lemma
21,opposition,1,ncomp_lemma
22,weapon,12,ncomp_lemma
23,war,4,ncomp_lemma
24,evacuation,1,ncomp_lemma
25,family,24,ncomp_lemma
26,decision,2,ncomp_lemma
27,church,5,ncomp_lemma
28,acquisition,1,ncomp_lemma
29,satellite,3,ncomp_lemma
30,imaging,1,ncomp_lemma
31,edge,2,ncomp_lemma
32,browser,1,ncomp_lemma
33,web,24,ncomp_lemma
34,source,10,ncomp_lemma
35,development,9,ncomp_lemma
36,self,12,ncomp_lemma
37,culture,2,ncomp_lemma
38,process,2,ncomp_lemma
39,style,8,ncomp_lemma
40,shock,1,ncomp_lemma
41,sweetheart,1,ncomp_lemma
42,arrest,1,ncomp_lemma
43,neocon,1,ncomp_lemma
44,striking,2,ncomp_lemma
45,prayer,1,ncomp_lemma
46,home,22,ncomp_lemma
47,doberman,1,ncomp_lemma
48,cocker,2,ncomp_lemma
49,access,7,ncomp_lemma
50,garden,1,ncomp_lemma
51,cell,10,ncomp_lemma
52,lng,1,ncomp_lemma
53,contact,7,ncomp_lemma
54,endowment,1,ncomp_lemma
55,execution,6,ncomp_lemma
56,e-mail,11,ncomp_lemma
57,domain,1,ncomp_lemma
58,pdf,1,ncomp_lemma
59,black,1,ncomp_lemma
60,turbine,3,ncomp_lemma
61,tier,1,ncomp_lemma
62,gas,27,ncomp_lemma
63,transportation,8,ncomp_lemma
64,vice,7,ncomp_lemma
65,bedroom,5,ncomp_lemma
66,love,7,ncomp_lemma
67,game,9,ncomp_lemma
68,team,5,ncomp_lemma
69,associate,5,ncomp_lemma
70,a,6,ncomp_lemma
71,address,1,ncomp_lemma
72,campaign,13,ncomp_lemma
73,pledge,1,ncomp_lemma
74,pledging,1,ncomp_lemma
75,life,4,ncomp_lemma
76,attorney,3,ncomp_lemma
77,client,11,ncomp_lemma
78,hover,1,ncomp_lemma
79,skidoo,1,ncomp_lemma
80,"""",1,ncomp_lemma
81,nymex,1,ncomp_lemma
82,settle,1,ncomp_lemma
83,spread,3,ncomp_lemma
84,employee,1,ncomp_lemma
85,hr,5,ncomp_lemma
86,vacation,7,ncomp_lemma
87,gisb,2,ncomp_lemma
88,master,12,ncomp_lemma
89,agreement,3,ncomp_lemma
90,phone,23,ncomp_lemma
91,system,12,ncomp_lemma
92,voice,7,ncomp_lemma
93,sample,5,ncomp_lemma
94,line,10,ncomp_lemma
95,sale,11,ncomp_lemma
96,asset,3,ncomp_lemma
97,transporter,2,ncomp_lemma
98,article,1,ncomp_lemma
99,tax,21,ncomp_lemma
100,bank,3,ncomp_lemma
101,fax,6,ncomp_lemma
102,credit,35,ncomp_lemma
103,firm,2,ncomp_lemma
104,electricity,9,ncomp_lemma
105,spot,2,ncomp_lemma
106,jump,1,ncomp_lemma
107,diffusion,1,ncomp_lemma
108,mean,3,ncomp_lemma
109,reversion,2,ncomp_lemma
110,price,32,ncomp_lemma
111,r,1,ncomp_lemma
112,hire,1,ncomp_lemma
113,summer,9,ncomp_lemma
114,finance,6,ncomp_lemma
115,cover,6,ncomp_lemma
116,payment,15,ncomp_lemma
117,termination,5,ncomp_lemma
118,share,1,ncomp_lemma
119,stock,11,ncomp_lemma
120,transfer,4,ncomp_lemma
121,market,17,ncomp_lemma
122,recordkeeping,1,ncomp_lemma
123,transition,2,ncomp_lemma
124,department,1,ncomp_lemma
125,psa,1,ncomp_lemma
126,plan,5,ncomp_lemma
127,provision,1,ncomp_lemma
128,conference,15,ncomp_lemma
129,phantom,2,ncomp_lemma
130,dollar,6,ncomp_lemma
131,post,7,ncomp_lemma
132,strip,3,ncomp_lemma
133,replacement,4,ncomp_lemma
134,offer,2,ncomp_lemma
135,time,18,ncomp_lemma
136,rat,4,ncomp_lemma
137,irc,2,ncomp_lemma
138,trivia,3,ncomp_lemma
139,science,4,ncomp_lemma
140,intelligence,15,ncomp_lemma
141,k,1,ncomp_lemma
142,news,17,ncomp_lemma
143,animal,10,ncomp_lemma
144,must,1,ncomp_lemma
145,see,1,ncomp_lemma
146,litter,7,ncomp_lemma
147,shuttle,10,ncomp_lemma
148,person,4,ncomp_lemma
149,space,40,ncomp_lemma
150,list,3,ncomp_lemma
151,transit,4,ncomp_lemma
152,rail,1,ncomp_lemma
153,cat,6,ncomp_lemma
154,silk,2,ncomp_lemma
155,garter,1,ncomp_lemma
156,air,17,ncomp_lemma
157,paper,4,ncomp_lemma
158,screening,1,ncomp_lemma
159,pilot,3,ncomp_lemma
160,control,7,ncomp_lemma
161,substitution,1,ncomp_lemma
162,learning,1,ncomp_lemma
163,attention,1,ncomp_lemma
164,deficit,1,ncomp_lemma
165,test,9,ncomp_lemma
166,information,2,ncomp_lemma
167,badger,1,ncomp_lemma
168,turn,1,ncomp_lemma
169,usenet,3,ncomp_lemma
170,newsgroup,3,ncomp_lemma
171,magazine,1,ncomp_lemma
172,weight,7,ncomp_lemma
173,tea,3,ncomp_lemma
174,starch,1,ncomp_lemma
175,bottling,2,ncomp_lemma
176,village,3,ncomp_lemma
177,waste,2,ncomp_lemma
178,housing,7,ncomp_lemma
179,discrimination,1,ncomp_lemma
180,enforcement,5,ncomp_lemma
181,oil,45,ncomp_lemma
182,category,2,ncomp_lemma
183,level,9,ncomp_lemma
184,barrel,1,ncomp_lemma
185,bpd,4,ncomp_lemma
186,station,3,ncomp_lemma
187,cargo,1,ncomp_lemma
188,macho,1,ncomp_lemma
189,front,5,ncomp_lemma
190,refugee,1,ncomp_lemma
191,hat,1,ncomp_lemma
192,rocket,5,ncomp_lemma
193,missile,7,ncomp_lemma
194,terrorist,9,ncomp_lemma
195,cease,2,ncomp_lemma
196,resistance,2,ncomp_lemma
197,battle,4,ncomp_lemma
198,pearl,1,ncomp_lemma
199,couch,1,ncomp_lemma
200,surfing,1,ncomp_lemma
201,cubism,1,ncomp_lemma
202,silicon,1,ncomp_lemma
203,rubber,1,ncomp_lemma
204,product,14,ncomp_lemma
205,mold,1,ncomp_lemma
206,making,2,ncomp_lemma
207,starting,5,ncomp_lemma
208,speed,3,ncomp_lemma
209,travelling,1,ncomp_lemma
210,traveler,1,ncomp_lemma
211,vhs,1,ncomp_lemma
212,rest,1,ncomp_lemma
213,4th,1,ncomp_lemma
214,dress,7,ncomp_lemma
215,art,10,ncomp_lemma
216,goat,1,ncomp_lemma
217,empanada,2,ncomp_lemma
218,law,13,ncomp_lemma
219,photography,5,ncomp_lemma
220,screen,5,ncomp_lemma
221,iso,1,ncomp_lemma
222,digic,1,ncomp_lemma
223,boat,3,ncomp_lemma
224,sign,3,ncomp_lemma
225,flight,6,ncomp_lemma
226,work,14,ncomp_lemma
227,internet,12,ncomp_lemma
228,field,3,ncomp_lemma
229,orchestra,1,ncomp_lemma
230,walking,3,ncomp_lemma
231,house,7,ncomp_lemma
232,beach,3,ncomp_lemma
233,boy,1,ncomp_lemma
234,heure,1,ncomp_lemma
235,street,2,ncomp_lemma
236,plane,2,ncomp_lemma
237,blood,11,ncomp_lemma
238,bus,11,ncomp_lemma
239,transport,1,ncomp_lemma
240,mountain,6,ncomp_lemma
241,security,21,ncomp_lemma
242,revisionist,1,ncomp_lemma
243,twinky,1,ncomp_lemma
244,snack,1,ncomp_lemma
245,star,9,ncomp_lemma
246,forest,2,ncomp_lemma
247,chameleon,2,ncomp_lemma
248,flash,1,ncomp_lemma
249,day,26,ncomp_lemma
250,stop,1,ncomp_lemma
251,ferry,1,ncomp_lemma
252,travel,11,ncomp_lemma
253,dog,9,ncomp_lemma
254,pet,11,ncomp_lemma
255,gold,2,ncomp_lemma
256,male,2,ncomp_lemma
257,take,6,ncomp_lemma
258,quality,16,ncomp_lemma
259,pup,1,ncomp_lemma
260,tap,5,ncomp_lemma
261,bacon,1,ncomp_lemma
262,garage,6,ncomp_lemma
263,living,3,ncomp_lemma
264,wing,1,ncomp_lemma
265,beer,2,ncomp_lemma
266,kid,4,ncomp_lemma
267,birthday,5,ncomp_lemma
268,pizza,5,ncomp_lemma
269,yuppy,1,ncomp_lemma
270,e-commerce,3,ncomp_lemma
271,computer,9,ncomp_lemma
272,repair,9,ncomp_lemma
273,flower,3,ncomp_lemma
274,student,5,ncomp_lemma
275,buffet,1,ncomp_lemma
276,vehicle,1,ncomp_lemma
277,other,1,ncomp_lemma
278,clothing,2,ncomp_lemma
279,accounting,3,ncomp_lemma
280,desk,8,ncomp_lemma
281,gift,5,ncomp_lemma
282,wine,6,ncomp_lemma
283,piano,2,ncomp_lemma
284,flour,1,ncomp_lemma
285,beef,2,ncomp_lemma
286,fish,6,ncomp_lemma
287,bike,4,ncomp_lemma
288,neighborhood,3,ncomp_lemma
289,pool,2,ncomp_lemma
290,golf,1,ncomp_lemma
291,lesson,1,ncomp_lemma
292,charity,4,ncomp_lemma
293,artisan,1,ncomp_lemma
294,chocolate,6,ncomp_lemma
295,rip,3,ncomp_lemma
296,salad,3,ncomp_lemma
297,northwest,1,ncomp_lemma
298,auto,6,ncomp_lemma
299,tutoring,2,ncomp_lemma
300,school,11,ncomp_lemma
301,midnight,1,ncomp_lemma
302,ice,13,ncomp_lemma
303,back,13,ncomp_lemma
304,moving,3,ncomp_lemma
305,cigar,1,ncomp_lemma
306,smoke,1,ncomp_lemma
307,seaview,1,ncomp_lemma
308,mall,1,ncomp_lemma
309,lunch,6,ncomp_lemma
310,pad,3,ncomp_lemma
311,personality,1,ncomp_lemma
312,couple,9,ncomp_lemma
313,smokehouse,1,ncomp_lemma
314,week,1,ncomp_lemma
315,cloth,1,ncomp_lemma
316,napkin,1,ncomp_lemma
317,fabric,4,ncomp_lemma
318,rig,1,ncomp_lemma
319,road,9,ncomp_lemma
320,chicken,11,ncomp_lemma
321,cordon,1,ncomp_lemma
322,portion,3,ncomp_lemma
323,sit,1,ncomp_lemma
324,sport,4,ncomp_lemma
325,check,8,ncomp_lemma
326,place,1,ncomp_lemma
327,repeat,1,ncomp_lemma
328,discount,4,ncomp_lemma
329,defense,13,ncomp_lemma
330,meat,5,ncomp_lemma
331,curry,1,ncomp_lemma
332,teacup,1,ncomp_lemma
333,chihuahua,1,ncomp_lemma
334,grooming,1,ncomp_lemma
335,nail,4,ncomp_lemma
336,mani,1,ncomp_lemma
337,sky,1,ncomp_lemma
338,pod,1,ncomp_lemma
339,hour,7,ncomp_lemma
340,metal,15,ncomp_lemma
341,smoking,2,ncomp_lemma
342,service,27,ncomp_lemma
343,delivery,10,ncomp_lemma
344,walk,2,ncomp_lemma
345,blue,2,ncomp_lemma
346,grammar,1,ncomp_lemma
347,wait,6,ncomp_lemma
348,video,9,ncomp_lemma
349,people,2,ncomp_lemma
350,hotdog,1,ncomp_lemma
351,veggie,2,ncomp_lemma
352,movie,2,ncomp_lemma
353,detail,1,ncomp_lemma
354,ncomp_lemma,2,ncomp_lemma
355,engine,3,ncomp_lemma
356,operating,9,ncomp_lemma
357,money,5,ncomp_lemma
358,slide,1,ncomp_lemma
359,beheading,1,ncomp_lemma
360,anti-proliferation,1,ncomp_lemma
361,fire,6,ncomp_lemma
362,marriage,2,ncomp_lemma
363,cycle,2,ncomp_lemma
364,whirlwind,1,ncomp_lemma
365,relief,4,ncomp_lemma
366,freedom,1,ncomp_lemma
367,caretaker,1,ncomp_lemma
368,occupation,1,ncomp_lemma
369,advocacy,1,ncomp_lemma
370,spell,1,ncomp_lemma
371,airline,2,ncomp_lemma
372,guerrilla,2,ncomp_lemma
373,extremist,3,ncomp_lemma
374,train,9,ncomp_lemma
375,weasel,1,ncomp_lemma
376,counter-terrorism,1,ncomp_lemma
377,crackpot,3,ncomp_lemma
378,conspiracy,1,ncomp_lemma
379,cabinet,2,ncomp_lemma
380,op,3,ncomp_lemma
381,rescue,3,ncomp_lemma
382,leather,3,ncomp_lemma
383,satelite,1,ncomp_lemma
384,working,5,ncomp_lemma
385,risk,23,ncomp_lemma
386,margin,1,ncomp_lemma
387,bluegrass,1,ncomp_lemma
388,press,12,ncomp_lemma
389,energy,24,ncomp_lemma
390,pse,2,ncomp_lemma
391,swap,3,ncomp_lemma
392,forex,1,ncomp_lemma
393,usd,2,ncomp_lemma
394,volalatility,1,ncomp_lemma
395,$,1,ncomp_lemma
396,euro,1,ncomp_lemma
397,exchange,1,ncomp_lemma
398,correlation,1,ncomp_lemma
399,garch,1,ncomp_lemma
400,patent,3,ncomp_lemma
401,settlement,15,ncomp_lemma
402,oc,1,ncomp_lemma
403,litigation,1,ncomp_lemma
404,month,16,ncomp_lemma
405,draft,15,ncomp_lemma
406,term,11,ncomp_lemma
407,paragraph,1,ncomp_lemma
408,hedge,2,ncomp_lemma
409,form,3,ncomp_lemma
410,support,8,ncomp_lemma
411,equity,4,ncomp_lemma
412,meter,2,ncomp_lemma
413,ls,1,ncomp_lemma
414,photo,2,ncomp_lemma
415,site,6,ncomp_lemma
416,cd,1,ncomp_lemma
417,purchase,4,ncomp_lemma
418,condo,2,ncomp_lemma
419,bear,2,ncomp_lemma
420,storage,4,ncomp_lemma
421,pvt,1,ncomp_lemma
422,scada,1,ncomp_lemma
