,adj_word,adj_word_len,adj_word_count,adj_lemma,adj_comb,num_adj,n_word,n_word_len,n_word_count,n_lemma,n_lemma_count,adj_id,n_id,sen_len,sen_id
171.0,close,5,38,close,close,1,contact,7,4.0,contact,7.0,31,32,40,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0002
172.0,Pakistani,9,26,pakistani,"Pakistani, military",2,president,9,5.0,president,6.0,13,16,42,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0004
173.0,military,8,51,military,"Pakistani, military",2,president,9,5.0,president,6.0,14,16,42,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0004
174.0,substantial,11,7,substantial,substantial,1,number,6,25.0,number,33.0,12,13,19,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0005
175.0,military,8,51,military,military,1,intelligence,12,7.0,intelligence,7.0,2,3,39,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0006
176.0,major,5,35,major,major,1,figures,7,7.0,figure,7.0,6,7,39,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0006
177.0,other,5,320,other,other,1,operatives,10,1.0,operative,3.0,21,25,39,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0006
178.0,right,5,51,right,right,1,center,6,1.0,center,1.0,13,11,36,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0007
179.0,fundamentalist,14,5,fundamentalist,"fundamentalist, religious",2,party,5,14.0,party,18.0,30,32,36,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0007
180.0,religious,9,23,religious,"fundamentalist, religious",2,party,5,14.0,party,18.0,31,32,36,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0007
181.0,joint,5,4,joint,joint,1,government,10,21.0,government,29.0,23,24,34,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0008
182.0,military,8,51,military,military,1,coup,4,5.0,coup,5.0,11,12,34,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0009
183.0,junior,6,2,junior,junior,1,officers,8,7.0,officer,12.0,17,18,34,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0009
184.0,political,9,43,political,political,1,allies,6,4.0,ally,5.0,30,31,34,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0009
185.0,major,5,35,major,major,1,base,4,4.0,base,4.0,8,9,20,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0010
186.0,terrorist,9,18,terrorist,terrorist,1,operations,10,4.0,operation,7.0,11,12,20,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0010
187.0,nuclear,7,35,nuclear,nuclear,1,power,5,25.0,power,30.0,18,19,20,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0010
188.0,unlikely,8,5,unlikely,unlikely,1,,0,,,,5,,15,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0011
189.0,most,4,64,most,most,1,schemes,7,1.0,scheme,2.0,9,14,15,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0011
190.0,unlikely,8,5,unlikely,unlikely,1,,0,,,,5,,18,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0012
191.0,small,5,78,small,small,1,group,5,20.0,group,55.0,8,9,18,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0012
192.0,Arab,4,25,arab,Arab,1,mujahidin,9,1.0,mujahidin,1.0,11,12,18,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0012
193.0,Pakistani,9,26,pakistani,Pakistani,1,government,10,21.0,government,29.0,16,17,18,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0013
194.0,fair,4,19,fair,fair,1,election,8,7.0,election,18.0,21,22,39,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0014
195.0,contentious,11,1,contentious,contentious,1,,0,,,,28,,39,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0014
196.0,other,5,320,other,other,1,,0,,,,3,,37,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0015
197.0,mainstream,10,4,mainstream,mainstream,1,,0,,,,11,,37,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0015
198.0,fair,4,19,fair,fair,1,elections,9,11.0,election,18.0,28,29,37,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0015
199.0,secret,6,4,secret,secret,1,police,6,5.0,police,5.0,35,36,37,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0015
200.0,other,5,320,other,other,1,hand,4,21.0,hand,27.0,3,4,23,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0016
201.0,strong,6,34,strong,strong,1,,0,,,,9,,23,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0016
202.0,final,5,28,final,final,1,settlement,10,3.0,settlement,7.0,17,18,23,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0016
203.0,Indian,6,46,indian,Indian,1,state,5,11.0,state,17.0,18,19,26,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0017
204.0,more,4,201,more,more,1,terrorism,9,3.0,terrorism,3.0,6,7,21,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0018
205.0,nuclear,7,35,nuclear,nuclear,1,war,3,12.0,war,12.0,14,15,21,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0018
206.0,worst,5,22,worst,worst,1,elements,8,12.0,element,14.0,8,9,24,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0019
207.0,iron,4,2,iron,iron,1,fist,4,2.0,fist,2.0,17,18,24,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0019
208.0,terrorist,9,18,terrorist,terrorist,1,organization,12,7.0,organization,17.0,2,3,15,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0021
209.0,sophisticated,13,2,sophisticated,sophisticated,1,bombings,8,1.0,bombing,4.0,11,12,15,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0021
210.0,iron,4,2,iron,iron,1,fist,4,2.0,fist,2.0,4,5,44,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0023
211.0,general,7,22,general,general,1,peace,5,9.0,peace,9.0,15,16,44,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0023
212.0,effective,9,16,effective,effective,1,pressure,8,7.0,pressure,7.0,27,28,44,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0023
213.0,hard,4,48,hard,hard,1,line,4,21.0,line,30.0,3,4,49,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0024
214.0,Muslim,6,12,muslim,Muslim,1,world,5,36.0,world,41.0,26,27,49,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0024
215.0,willing,7,30,willing,willing,1,agents,6,10.0,agent,13.0,43,42,49,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0024
216.0,much,4,102,much,much,1,,0,,,,9,,24,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0025
217.0,unnecessary,11,3,unnecessary,unnecessary,1,provocations,12,1.0,provocation,2.0,18,19,24,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0025
218.0,genuine,7,2,genuine,genuine,1,peace,5,9.0,peace,9.0,22,23,24,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0025
219.0,own,3,94,own,own,1,tactics,7,4.0,tactic,4.0,13,14,17,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0026
220.0,hostile,7,4,hostile,hostile,1,territory,9,9.0,territory,10.0,6,7,22,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0027
221.0,Iraqi,5,44,iraqi,Iraqi,1,sympathizers,12,1.0,sympathizer,1.0,15,16,22,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0027
222.0,Iraqi,5,44,iraqi,Iraqi,1,sovereignty,11,1.0,sovereignty,1.0,5,6,32,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0028
223.0,Iraqi,5,44,iraqi,Iraqi,1,lives,5,10.0,life,31.0,10,11,32,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0028
224.0,able,4,98,able,able,1,,0,,,,17,,32,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0028
225.0,free,4,80,free,free,1,market,6,8.0,market,14.0,8,10,27,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0031
226.0,Iraqi,5,44,iraqi,Iraqi,1,households,10,1.0,household,1.0,25,26,27,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0031
227.0,provocative,11,1,provocative,"provocative, local",2,forces,6,19.0,force,34.0,17,21,25,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0033
228.0,local,5,50,local,"provocative, local",2,forces,6,19.0,force,34.0,18,21,25,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0033
229.0,international,13,38,international,international,1,,0,,,,20,,25,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0033
230.0,better,6,112,better,better,1,,0,,,,24,,25,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0033
231.0,Spanish,7,9,spanish,Spanish,1,,0,,,,3,,30,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0034
232.0,good,4,379,good,good,1,cry,3,1.0,cry,1.0,11,14,30,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0034
233.0,Arab,4,25,arab,Arab,1,world,5,36.0,world,41.0,21,22,30,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0034
234.0,British,7,8,british,British,1,,0,,,,28,,30,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0034
235.0,Sunni,5,28,sunni,"Sunni, Arab",2,nationalists,12,2.0,nationalist,3.0,9,11,50,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0035
236.0,Arab,4,25,arab,"Sunni, Arab",2,nationalists,12,2.0,nationalist,3.0,10,11,50,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0035
237.0,local,5,50,local,"local, Sunni",2,radicals,8,5.0,radical,5.0,15,17,50,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0035
238.0,Sunni,5,28,sunni,"local, Sunni",2,radicals,8,5.0,radical,5.0,16,17,50,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0035
239.0,likely,6,28,likely,likely,1,,0,,,,19,,50,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0035
240.0,dangerous,9,24,dangerous,dangerous,1,,0,,,,24,,50,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0035
241.0,dangerous,9,24,dangerous,dangerous,1,,0,,,,40,,50,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0035
242.0,former,6,42,former,former,1,ball,4,2.0,ball,2.0,48,49,50,weblog-juancole.com_juancole_20030911085700_ENG_20030911_085700-0035
243.0,necessary,9,25,necessary,necessary,1,experience,10,55.0,experience,68.0,12,11,16,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0001
244.0,necessary,9,25,necessary,necessary,1,experience,10,55.0,experience,68.0,12,11,35,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0002
245.0,cheap,5,29,cheap,cheap,1,shot,4,1.0,shot,4.0,26,27,35,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0002
246.0,own,3,94,own,own,1,petard,6,1.0,petard,1.0,33,34,35,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0002
247.0,seminal,7,1,seminal,seminal,1,,0,,,,6,,11,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0003
248.0,international,13,38,international,international,1,leaders,7,24.0,leader,48.0,9,10,10,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0004
249.0,sharp,5,2,sharp,sharp,1,criticism,9,1.0,criticism,1.0,8,9,42,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0008
250.0,unable,6,14,unable,unable,1,,0,,,,12,,42,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0008
251.0,current,7,25,current,"current, hot",2,spots,5,6.0,spot,21.0,19,22,42,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0008
252.0,hot,3,23,hot,"current, hot",2,spots,5,6.0,spot,21.0,21,22,42,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0008
253.0,front,5,16,front,front,1,runner,6,1.0,runner,1.0,2,4,33,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0009
254.0,Republican,10,5,republican,"Republican, presidential",2,nomination,10,2.0,nomination,2.0,8,10,33,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0009
255.0,presidential,12,4,presidential,"Republican, presidential",2,nomination,10,2.0,nomination,2.0,9,10,33,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0009
256.0,international,13,38,international,international,1,affairs,7,4.0,affair,9.0,15,16,33,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0009
257.0,political,9,43,political,political,1,reporter,8,7.0,reporter,7.0,25,26,33,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0009
258.0,able,4,98,able,able,1,,0,,,,4,,32,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0012
259.0,partial,7,3,partial,partial,1,response,8,10.0,response,12.0,8,9,32,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0012
260.0,Taiwanese,9,1,taiwanese,Taiwanese,1,,0,,,,21,,32,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0012
261.0,hot,3,23,hot,hot,1,spots,5,6.0,spot,21.0,16,17,22,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0017
262.0,new,3,252,new,"new, Pakistani",2,general,7,3.0,general,4.0,18,20,36,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0018
263.0,Pakistani,9,26,pakistani,"new, Pakistani",2,general,7,3.0,general,4.0,19,20,36,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0018
264.0,good,4,379,good,good,1,news,4,16.0,news,24.0,18,19,24,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0019
265.0,recent,6,32,recent,recent,1,coup,4,5.0,coup,5.0,16,17,18,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0020
266.0,troubling,9,2,troubling,troubling,1,,0,,,,5,,34,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0021
267.0,oldest,6,7,oldest,oldest,1,democracy,9,4.0,democracy,4.0,18,19,34,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0021
268.0,military,8,51,military,military,1,takeover,8,1.0,takeover,1.0,24,25,34,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0021
269.0,good,4,379,good,good,1,news,4,16.0,news,24.0,28,29,34,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0021
270.0,disturbing,10,1,disturbing,disturbing,1,,0,,,,9,,38,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0022
271.0,last,4,145,last,last,1,year,4,58.0,year,120.0,20,21,38,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0022
272.0,nuclear,7,35,nuclear,nuclear,1,weapons,7,36.0,weapon,47.0,23,24,38,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0022
273.0,public,6,34,public,public,1,opposition,10,1.0,opposition,1.0,30,31,38,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0022
274.0,dangerous,9,24,dangerous,dangerous,1,,0,,,,5,,29,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0024
275.0,prime,5,6,prime,prime,1,minister,8,9.0,minister,10.0,39,40,66,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0025
276.0,strongest,9,4,strongest,strongest,1,supporter,9,3.0,supporter,6.0,55,56,66,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0025
277.0,part,4,6,part,part,1,,0,,,,6,,39,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0026
278.0,ominous,7,2,ominous,ominous,1,,0,,,,7,,16,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0027
279.0,unable,6,14,unable,unable,1,,0,,,,12,,18,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0028
280.0,ill,3,4,ill,ill,1,,0,,,,18,,22,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0029
281.0,fated,5,1,fated,fated,1,instincts,9,1.0,instinct,2.0,20,21,22,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0029
282.0,authoritarian,13,1,authoritarian,authoritarian,1,rule,4,3.0,rule,14.0,4,5,16,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0030
283.0,nuclear,7,35,nuclear,nuclear,1,giants,6,1.0,giant,2.0,18,19,34,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0031
284.0,radical,7,13,radical,"radical, religious",2,politics,8,4.0,politics,4.0,21,23,34,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0031
285.0,religious,9,23,religious,"radical, religious",2,politics,8,4.0,politics,4.0,22,23,34,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0031
286.0,latter,6,6,latter,"latter, dire",2,threat,6,19.0,threat,23.0,26,30,34,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0031
287.0,dire,4,4,dire,"latter, dire",2,threat,6,19.0,threat,23.0,28,30,34,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0031
288.0,unstable,8,1,unstable,unstable,1,,0,,,,10,,15,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0032
289.0,less,4,29,less,less,1,,0,,,,14,,15,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0032
290.0,nuclear,7,35,nuclear,nuclear,1,brinkmanship,12,1.0,brinkmanship,1.0,6,7,18,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0033
291.0,extreme,7,7,extreme,extreme,1,duress,6,1.0,duress,1.0,13,14,39,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0034
292.0,radical,7,13,radical,radical,1,,0,,,,26,,39,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0034
293.0,more,4,201,more,more,1,,0,,,,9,,18,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0037
294.0,foreign,7,13,foreign,foreign,1,affairs,7,4.0,affair,9.0,11,12,18,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0037
295.0,vital,5,7,vital,vital,1,conflicts,9,1.0,conflict,12.0,15,16,39,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0038
296.0,more,4,201,more,more,1,,0,,,,34,,39,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0038
297.0,active,6,13,active,active,1,leader,6,21.0,leader,48.0,22,23,43,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0039
298.0,strong,6,34,strong,strong,1,supporter,9,3.0,supporter,6.0,4,5,28,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0040
299.0,vital,5,7,vital,vital,1,role,4,5.0,role,5.0,16,17,28,weblog-juancole.com_juancole_20040708181175_ENG_20040708_181175-0040
300.0,American,8,73,american,American,1,public,6,2.0,public,2.0,3,4,32,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0004
301.0,anti-American,13,2,anti-american,anti-American,1,terrorism,9,3.0,terrorism,3.0,30,31,32,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0004
302.0,closer,6,5,closer,closer,1,,0,,,,7,,26,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0005
303.0,likely,6,28,likely,likely,1,,0,,,,12,,26,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0005
304.0,Iraqi,5,44,iraqi,Iraqi,1,instability,11,2.0,instability,2.0,16,17,26,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0005
305.0,strongest,9,4,strongest,strongest,1,proponents,10,2.0,proponent,2.0,5,6,24,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0006
306.0,Israeli,7,18,israeli,Israeli,1,,0,,,,12,,24,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0006
307.0,neoconservative,15,1,neoconservative,neoconservative,1,supporters,10,3.0,supporter,6.0,19,20,24,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0006
308.0,Israeli,7,18,israeli,Israeli,1,security,8,14.0,security,15.0,8,9,10,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0007
309.0,biggest,7,6,biggest,biggest,1,threat,6,19.0,threat,23.0,2,3,21,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0008
310.0,conventional,12,5,conventional,conventional,1,armies,6,1.0,army,13.0,9,10,21,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0008
311.0,asymmetrical,12,6,asymmetrical,asymmetrical,1,tactics,7,4.0,tactic,4.0,14,15,21,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0008
312.0,Palestinian,11,21,palestinian,Palestinian,1,movements,9,5.0,movement,10.0,17,20,21,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0008
313.0,national,8,15,national,national,1,liberation,10,1.0,liberation,1.0,18,19,21,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0008
314.0,hard,4,48,hard,hard,1,line,4,21.0,line,30.0,10,12,24,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0009
315.0,Palestinian,11,21,palestinian,Palestinian,1,intifada,8,1.0,intifada,1.0,18,19,24,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0009
316.0,international,13,38,international,international,1,investment,10,2.0,investment,2.0,8,9,27,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0010
317.0,likely,6,28,likely,likely,1,,0,,,,17,,27,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0010
318.0,Lebanese,8,8,lebanese,Lebanese,1,territory,9,9.0,territory,10.0,5,6,23,weblog-juancole.com_juancole_20040604210986_ENG_20040604_210986-0011
