,adj_word,adj_lemma,adj_id,adj_comb,num_adj,n_word,n_lemma,n_id,sen_len,sen_id
1781,innocent,innocent,28,"enough, innocent",2,people,people,29,32,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0082
1782,dead,dead,31,dead,1,,,,32,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0082
1783,poorest,poorest,2,poorest,1,region,region,3,13,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0084
1784,numerous,numerous,3,"numerous, desperate",2,people,people,5,17,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0086
1785,desperate,desperate,4,"numerous, desperate",2,people,people,5,17,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0086
1786,different,different,11,different,1,cultures,culture,12,17,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0086
1787,more,more,4,more,1,despair,despair,5,22,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0088
1788,horrible,horrible,7,"horrible, vicious",2,weapon,weapon,10,55,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0089
1789,vicious,vicious,9,"horrible, vicious",2,weapon,weapon,10,55,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0089
1790,cruel,cruel,12,"cruel, inhuman, cynical",3,terrorists,terrorist,21,55,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0089
1791,inhuman,inhuman,14,"cruel, inhuman, cynical",3,terrorists,terrorist,21,55,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0089
1792,cynical,cynical,16,"cruel, inhuman, cynical",3,terrorists,terrorist,21,55,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0089
1793,human,human,27,human,1,life,life,28,55,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0089
1794,fellow,fellow,35,fellow,1,countrymen,countryman,36,55,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0089
1795,high,high,41,high,1,regard,regard,42,55,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0089
1796,own,own,45,"own, affluent",2,being,being,49,55,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0089
1797,affluent,affluent,46,"own, affluent",2,being,being,49,55,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0089
1798,only,only,2,only,1,way,way,3,34,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0090
1799,new,new,7,"new, popular",2,weapon,weapon,11,34,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0090
1800,popular,popular,9,"new, popular",2,weapon,weapon,11,34,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0090
1801,identical,identical,13,identical,1,,,,34,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0090
1802,only,only,16,only,1,way,way,17,34,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0090
1803,organized,organized,22,organized,1,crime,crime,23,34,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0090
1804,high,high,28,high,1,seas,seas,29,34,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0090
1805,offensive,offensive,32,offensive,1,way,way,33,34,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0090
1806,organized,organized,6,organized,1,crime,crime,7,32,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0091
1807,crucial,crucial,11,crucial,1,,,,32,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0091
1808,united,united,19,"united, crucial",2,,,,32,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0091
1809,crucial,crucial,23,"united, crucial",2,,,,32,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0091
1810,organized,organized,5,organized,1,crime,crime,6,17,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0092
1811,little,little,10,little,1,dealer,dealer,12,17,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0092
1812,many,many,13,many,1,,,,41,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0094
1813,afraid,afraid,15,afraid,1,,,,41,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0094
1814,miserable,miserable,30,miserable,1,childhood,childhood,31,41,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0094
1815,organized,organized,33,organized,1,crime,crime,34,41,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0094
1816,afraid,afraid,5,afraid,1,,,,15,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0098
1817,most,most,7,most,1,,,,15,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0098
1818,big,big,19,big,1,way,way,20,21,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0099
1819,humble,humble,3,humble,1,opinion,opinion,4,10,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0100
1820,Spanish,spanish,2,Spanish,1,trains,train,3,12,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0101
1821,Civilized,civilized,5,Civilized,1,World,world,6,14,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0102
1822,indispensable,indispensable,13,indispensable,1,,,,14,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0102
1823,second,second,5,second,1,ingredient,ingredient,6,14,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0104
1824,lethal,lethal,4,lethal,1,,,,5,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0105
1825,professional,professional,24,professional,1,life,life,25,26,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0107
1826,childish,childish,9,childish,1,,,,36,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0108
1827,total,total,19,"total, absolute, deliberate",3,fabrications,fabrication,22,36,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0108
1828,absolute,absolute,20,"total, absolute, deliberate",3,fabrications,fabrication,22,36,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0108
1829,deliberate,deliberate,21,"total, absolute, deliberate",3,fabrications,fabrication,22,36,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0108
1830,new,new,27,new,1,heights,height,28,36,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0108
1831,incredible,incredible,2,incredible,1,number,number,3,30,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0109
1832,Arab,arab,8,Arab,1,world,world,9,30,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0109
1833,American,american,20,American,1,provocation,provocation,21,30,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0109
1834,Jewish,jewish,28,Jewish,1,plot,plot,29,30,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0109
1835,Iraqi,iraqi,5,Iraqi,1,,,,28,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0110
1836,such,such,12,"such, preposterous, known",3,statements,statement,14,38,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0112
1837,preposterous,preposterous,13,"such, preposterous, known",3,statements,statement,14,38,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0112
1838,known,known,16,"such, preposterous, known",3,statements,statement,14,38,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0112
1839,own,own,29,own,1,milieu,milieu,30,38,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0112
1840,popular,popular,6,popular,1,icon,icon,7,27,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0113
1841,respectable,respectable,20,respectable,1,newspapers,newspaper,21,27,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0113
1842,equal,equal,25,equal,1,time,time,26,27,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0113
1843,Western,western,7,Western,1,press,press,8,22,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0114
1844,similar,similar,20,similar,1,liars,liar,21,22,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0114
1845,subtle,subtle,14,subtle,1,ways,way,15,19,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0115
1846,Jewish,jewish,16,Jewish,1,temple,temple,17,22,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0116
1847,same,same,3,same,1,leaders,leader,4,20,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0118
1848,other,other,6,other,1,statements,statement,7,20,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0118
1849,Western,western,10,Western,1,media,media,11,20,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0118
1850,true,true,19,true,1,,,,20,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0118
1851,daily,daily,4,daily,1,occurrence,occurrence,5,42,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0119
1852,same,same,8,same,1,people,people,9,42,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0119
1853,western,western,27,western,1,cameras,camera,29,42,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0119
1854,daily,daily,4,daily,1,routine,routine,5,28,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0120
1855,same,same,9,same,1,leader,leader,10,28,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0120
1856,opposite,opposite,12,opposite,1,statements,statement,13,28,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0120
1857,Arab,arab,3,Arab,1,TV,tv,4,30,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0121
1858,powerful,powerful,17,powerful,1,weapon,weapon,18,30,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0121
1859,Little,little,1,Little,1,children,child,2,39,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0122
1860,deep,deep,6,deep,1,hatred,hatred,7,39,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0122
1861,Western,western,19,Western,1,World,world,20,39,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0122
1862,own,own,27,own,1,sets,set,29,39,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0122
1863,most,most,8,most,1,,,,25,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0123
1864,own,own,6,own,1,eyes,eye,7,8,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0124
1865,other,other,6,"other, subtle",2,ways,way,7,11,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0125
1866,subtle,subtle,10,"other, subtle",2,ways,way,7,11,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0125
1867,old,old,17,old,1,babies,baby,18,39,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0126
1868,political,political,31,political,1,leaders,leader,32,39,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0126
1869,much,much,29,much,1,,,,30,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0127
1870,Israeli,israeli,6,Israeli,1,restaurant,restaurant,7,31,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0128
1871,old,old,16,old,1,people,people,17,31,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0128
1872,adjacent,adjacent,25,adjacent,1,tables,table,26,31,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0128
1873,many,many,12,many,1,children,child,13,24,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0129
1874,several,several,8,"several, Arab",2,leaders,leader,10,20,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0130
1875,Arab,arab,9,"several, Arab",2,leaders,leader,10,20,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0130
1876,European,european,17,European,1,press,press,18,20,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0130
1877,bereaved,bereaved,8,bereaved,1,family,family,9,14,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0131
1878,new,new,4,new,1,game,game,5,52,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0132
1879,actual,actual,10,actual,1,murderer,murderer,11,52,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0132
1880,military,military,16,military,1,wing,wing,17,52,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0132
1881,political,political,36,political,1,wing,wing,37,52,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0132
1882,spiritual,spiritual,49,spiritual,1,leader,leader,50,52,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0132
1883,numerous,numerous,3,"numerous, other",2,examples,example,5,24,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0133
1884,other,other,4,"numerous, other",2,examples,example,5,24,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0133
1885,such,such,7,"such, Orwellian",2,nomenclature,nomenclature,9,24,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0133
1886,Orwellian,orwellian,8,"such, Orwellian",2,nomenclature,nomenclature,9,24,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0133
1887,Western,western,22,Western,1,media,media,23,24,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0133
1888,dangerous,dangerous,6,dangerous,1,,,,11,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0134
1889,many,many,8,many,1,people,people,9,11,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0134
1890,emotional,emotional,4,emotional,1,infrastructure,infrastructure,5,8,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0135
1891,third,third,5,third,1,aspect,aspect,6,10,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0138
1892,Huge,huge,1,Huge,1,amounts,amount,2,31,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0139
1893,many,many,10,"many, social",2,problems,problem,12,31,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0139
1894,social,social,11,"many, social",2,problems,problem,12,31,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0139
1895,dysfunctional,dysfunctional,15,dysfunctional,1,part,part,16,31,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0139
1896,concentric,concentric,25,concentric,1,spheres,sphere,26,31,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0139
1897,inner,inner,3,inner,1,circle,circle,4,9,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0140
1898,permanent,permanent,11,permanent,1,search,search,12,17,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0141
1899,soft,soft,14,"soft, vulnerable",2,targets,target,16,17,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0141
1900,vulnerable,vulnerable,15,"soft, vulnerable",2,targets,target,16,17,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0141
1901,inner,inner,2,inner,1,circles,circle,3,31,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0142
1902,Communist,communist,29,Communist,1,regimes,regime,30,31,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0142
1903,safe,safe,13,safe,1,havens,haven,14,20,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0143
1904,wholesale,wholesale,17,wholesale,1,vendors,vendor,19,20,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0143
1905,second,second,6,"second, wider",2,circle,circle,8,37,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0144
1906,wider,wider,7,"second, wider",2,circle,circle,8,37,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0144
1907,direct,direct,10,direct,1,supporters,supporter,11,37,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0144
1908,comfortable,comfortable,29,comfortable,1,living,living,30,37,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0144
1909,third,third,6,third,1,circle,circle,7,44,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0145
1910,religious,religious,12,religious,1,organizations,organization,17,44,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0145
1911,educational,educational,14,educational,1,,,,44,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0145
1912,hungry,hungry,27,hungry,1,,,,44,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0145
1913,new,new,36,new,1,generation,generation,37,44,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0145
1914,other,other,10,"other, religious",2,establishments,establishment,12,21,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0146
1915,religious,religious,11,"other, religious",2,establishments,establishment,12,21,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0146
1916,electronic,electronic,17,electronic,1,media,media,20,21,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0146
1917,sure,sure,7,sure,1,,,,26,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0147
1918,inferior,inferior,11,inferior,1,,,,26,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0147
1919,unthinkable,unthinkable,16,"unthinkable, minimal",2,,,,26,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0147
1920,outside,outside,22,outside,1,world,world,23,26,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0147
1921,minimal,minimal,25,"unthinkable, minimal",2,,,,26,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0147
1922,Moslem,moslem,15,Moslem,1,world,world,16,24,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0148
1923,outer,outer,2,outer,1,circle,circle,3,65,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0149
1924,certain,certain,16,"certain, Moslem",2,communities,community,18,65,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0149
1925,Moslem,moslem,17,"certain, Moslem",2,communities,community,18,65,weblog-blogspot.com_alaindewitt_20060924104100_ENG_20060924_104100-0149
