,adj_word,adj_word_len,adj_word_count,adj_lemma,mod_adj,mod_adj_len,mod_adj_count,n_word,n_word_len,n_word_count,n_lemma,n_lemma_count,adj_id,n_id,sen_len,sen_id
3224,happy,5,57,happy,,0,,,0,,,,13,,21,reviews-045972-0002
3225,current,7,25,current,,0,,therapist,9,3.0,therapist,3.0,16,17,21,reviews-045972-0002
3226,worst,5,22,worst,,0,,food,4,106.0,food,126.0,16,17,22,reviews-024306-0002
3227,good,4,379,good,,0,,,0,,,,3,,3,reviews-341750-0001
3228,worth,5,32,worth,,0,,,0,,,,2,,5,reviews-341750-0002
3229,Bland,5,2,bland,,0,,,0,,,,1,,5,reviews-341750-0003
3230,cooked,6,1,cooked,,0,,,0,,,,4,,5,reviews-341750-0003
3231,priced,6,5,priced,,0,,,0,,,,10,,13,reviews-341750-0004
3232,regular,7,15,regular,,0,,place,5,119.0,place,163.0,8,9,12,reviews-341750-0005
3233,last,4,145,last,,0,,years,5,61.0,year,120.0,8,10,11,reviews-214912-0001
3234,Best,4,65,best,,0,,,0,,,,10,,11,reviews-214912-0002
3235,professional,12,49,professional,,0,,staff,5,24.0,staff,27.0,12,13,14,reviews-214912-0004
3236,Great,5,100,great,,0,,Service,7,23.0,service,165.0,1,2,4,reviews-263909-0001
3237,Great,5,100,great,,0,,People,6,5.0,people,115.0,3,4,4,reviews-263909-0001
3238,few,3,137,few,,0,,days,4,39.0,day,96.0,6,7,15,reviews-263909-0004
3239,Great,5,100,great,,0,,Manicure,8,1.0,manicure,2.0,1,2,2,reviews-353891-0001
3240,great,5,252,great,,0,,manicure,8,1.0,manicure,2.0,5,6,9,reviews-353891-0002
3241,great,5,252,great,,0,,,0,,,,4,,12,reviews-353891-0003
3242,better,6,112,better,,0,,part,4,22.0,part,29.0,7,8,12,reviews-353891-0003
3243,friendly,8,84,friendly,,0,,,0,,,,3,,19,reviews-353891-0004
3244,Fast,4,5,fast,,0,,Service,7,23.0,service,165.0,1,2,17,reviews-130216-0001
3245,fresh,5,33,fresh,good,4,40.0,,0,,,,5,,22,reviews-130216-0002
3246,good,4,379,good,fresh,5,12.0,,0,,,,7,,22,reviews-130216-0002
3247,upset,5,3,upset,,0,,,0,,,,4,,21,reviews-252791-0002
3248,TERRIBLE,8,3,terrible,,0,,,0,,,,20,,21,reviews-252791-0002
3249,nice,4,93,nice,,0,,feather,7,1.0,feather,8.0,11,12,17,reviews-252791-0003
3250,Done,4,2,done,,0,,,0,,,,4,,4,reviews-193257-0001
3251,pleased,7,23,pleased,,0,,,0,,,,20,,21,reviews-193257-0002
3252,good,4,379,good,electrical,10,2.0,contractor,10,2.0,contractor,4.0,6,8,9,reviews-028996-0001
3253,electrical,10,6,electrical,good,4,40.0,contractor,10,2.0,contractor,4.0,7,8,9,reviews-028996-0001
3254,pleased,7,23,pleased,,0,,,0,,,,3,,14,reviews-028996-0002
3255,commercial,10,12,commercial,,0,,business,8,15.0,business,20.0,12,13,14,reviews-028996-0002
3256,Cleanest,8,1,cleanest,,0,,guesthouse,10,1.0,guesthouse,1.0,1,2,6,reviews-335490-0001
3257,friendly,8,84,friendly,,0,,,0,,,,5,,8,reviews-335490-0003
3258,helpful,7,61,helpful,,0,,,0,,,,7,,8,reviews-335490-0003
3259,clean,5,51,clean,,0,,,0,,,,5,,11,reviews-335490-0004
3260,excellent,9,63,excellent,,0,,,0,,,,10,,11,reviews-335490-0004
3261,Good,4,54,good,,0,,location,8,11.0,location,17.0,1,2,12,reviews-335490-0005
3262,convenient,10,7,convenient,,0,,,0,,,,11,,12,reviews-335490-0005
3263,great,5,252,great,,0,,work,4,38.0,work,43.0,4,5,10,reviews-138249-0001
3264,reasonable,10,32,reasonable,,0,,prices,6,18.0,price,53.0,8,9,10,reviews-138249-0001
3265,beloved,7,4,beloved,,0,,,0,,,,24,,26,reviews-138249-0002
3266,little,6,125,little,,0,,console,7,3.0,console,3.0,10,11,32,reviews-257735-0002
3267,enough,6,44,enough,,0,,seating,7,3.0,seating,3.0,2,3,4,reviews-257735-0003
3268,successful,10,15,successful,,0,,job,3,51.0,job,62.0,17,18,22,reviews-145645-0002
3269,low,3,11,low,,0,,fees,4,1.0,fee,1.0,12,13,18,reviews-145645-0003
3270,satisfactory,12,5,satisfactory,,0,,mark,4,3.0,mark,4.0,17,18,18,reviews-145645-0003
3271,Great,5,100,great,,0,,place,5,119.0,place,163.0,1,2,2,reviews-302465-0001
3272,great,5,252,great,,0,,service,7,120.0,service,165.0,2,3,7,reviews-302465-0002
3273,kind,4,10,kind,,0,,staff,5,24.0,staff,27.0,5,6,7,reviews-302465-0002
3274,inexpensive,11,7,inexpensive,,0,,,0,,,,4,,17,reviews-302465-0003
3275,cheap,5,29,cheap,,0,,,0,,,,14,,17,reviews-302465-0003
3276,nice,4,93,nice,relaxed,7,3.0,place,5,119.0,place,163.0,4,7,14,reviews-302465-0004
3277,relaxed,7,10,relaxed,nice,4,14.0,place,5,119.0,place,163.0,6,7,14,reviews-302465-0004
3278,Amazing,7,8,amazing,,0,,service,7,120.0,service,165.0,1,3,3,reviews-030430-0001
3279,hospitable,10,3,hospitable,,0,,,0,,,,4,,5,reviews-030430-0003
3280,best,4,210,best,,0,,therapist,9,3.0,therapist,3.0,4,6,17,reviews-030430-0004
3281,good,4,379,good,,0,,,0,,,,1,,5,reviews-122564-0001
3282,bad,3,75,bad,,0,,,0,,,,4,,5,reviews-122564-0001
3283,good,4,379,good,bad,3,15.0,,0,,,,5,,12,reviews-122564-0002
3284,bad,3,75,bad,good,4,40.0,,0,,,,11,,12,reviews-122564-0002
3285,many,4,192,many,,0,,bugs,4,2.0,bug,2.0,2,3,10,reviews-122564-0003
3286,terrible,8,14,terrible,,0,,,0,,,,7,,19,reviews-122564-0004
3287,great,5,252,great,,0,,service,7,120.0,service,165.0,1,3,3,reviews-384229-0001
3288,great,5,252,great,,0,,,0,,,,15,,23,reviews-384229-0002
3289,good,4,379,good,,0,,quality,7,21.0,quality,24.0,6,7,19,reviews-384229-0003
3290,happy,5,57,happy,,0,,,0,,,,13,,19,reviews-384229-0003
3291,new,3,252,new,,0,,phone,5,10.0,phone,14.0,16,18,19,reviews-384229-0003
3292,correct,7,22,correct,,0,,,0,,,,6,,28,reviews-087368-0002
3293,short,5,41,short,,0,,,0,,,,17,,28,reviews-087368-0002
3294,Clean,5,7,clean,,0,,store,5,18.0,store,26.0,1,2,11,reviews-087368-0003
3295,Good,4,54,good,,0,,selection,9,12.0,selection,12.0,1,2,3,reviews-087368-0004
3296,Great,5,100,great,,0,,Place,5,4.0,place,163.0,1,2,3,reviews-229100-0001
3297,next,4,112,next,,0,,,0,,,,3,,8,reviews-229100-0004
3298,confused,8,7,confused,,0,,,0,,,,12,,13,reviews-229100-0005
3299,Bad,3,7,bad,,0,,place,5,119.0,place,163.0,1,2,3,reviews-229100-0006
3300,BEST,4,14,best,,0,,DENTIST,7,1.0,dentist,4.0,1,2,4,reviews-227515-0001
3301,fast,4,25,fast,,0,,service,7,120.0,service,165.0,2,5,6,reviews-227515-0002
3302,efficient,9,11,efficient,,0,,,0,,,,4,,6,reviews-227515-0002
3303,several,7,60,several,,0,,dentists,8,2.0,dentist,4.0,4,5,18,reviews-227515-0003
3304,more,4,201,more,,0,,,0,,,,8,,19,reviews-227515-0004
3305,quick,5,28,quick,,0,,,0,,,,16,,19,reviews-227515-0004
3306,painless,8,2,painless,,0,,,0,,,,18,,19,reviews-227515-0004
3307,great,5,252,great,,0,,place,5,119.0,place,163.0,4,5,8,reviews-188382-0001
3308,regular,7,15,regular,,0,,customer,8,11.0,customer,21.0,5,6,26,reviews-188382-0002
3309,friendly,8,84,friendly,,0,,locals,6,1.0,local,1.0,24,25,26,reviews-188382-0002
3310,front,5,16,front,,0,,register,8,1.0,register,1.0,7,8,14,reviews-188382-0003
3311,kind,4,10,kind,,0,,,0,,,,13,,14,reviews-188382-0003
3312,AMAZING,7,5,amazing,,0,,,0,,,,1,,1,reviews-374344-0001
3313,greatest,8,5,greatest,,0,,man,3,14.0,man,32.0,4,6,10,reviews-374344-0002
3314,amazing,7,41,amazing,,0,,things,6,39.0,thing,102.0,4,5,15,reviews-374344-0004
3315,lame,4,2,lame,,0,,,0,,,,4,,5,reviews-374344-0005
3316,Great,5,100,great,,0,,doors,5,1.0,door,8.0,1,3,8,reviews-389298-0001
3317,great,5,252,great,,0,,people,6,110.0,people,115.0,5,7,8,reviews-389298-0001
3318,easy,4,48,easy,,0,,,0,,,,4,,16,reviews-389298-0002
3319,easy,4,48,easy,,0,,,0,,,,10,,15,reviews-389298-0003
3320,concerned,9,18,concerned,,0,,,0,,,,5,,10,reviews-103519-0003
3321,Fresh,5,2,fresh,,0,,,0,,,,1,,4,reviews-153921-0001
3322,Excellent,9,26,excellent,,0,,Quality,7,2.0,quality,24.0,3,4,4,reviews-153921-0001
3323,disappointed,12,7,disappointed,,0,,,0,,,,14,,15,reviews-153921-0002
3324,fresh,5,33,fresh,,0,,,0,,,,5,,8,reviews-153921-0003
3325,delicious,9,16,delicious,,0,,,0,,,,7,,8,reviews-153921-0003
3326,spicy,5,5,spicy,,0,,side,4,14.0,side,15.0,8,9,23,reviews-153921-0004
3327,helpful,7,61,helpful,,0,,,0,,,,22,,23,reviews-153921-0004
3328,different,9,74,different,,0,,times,5,34.0,time,191.0,12,13,19,reviews-118679-0002
3329,late,4,33,late,,0,,,0,,,,3,,25,reviews-325741-0002
3330,worried,7,12,worried,,0,,,0,,,,10,,25,reviews-325741-0002
3331,great,5,252,great,,0,,price,5,27.0,price,53.0,14,15,16,reviews-325741-0003
3332,Great,5,100,great,,0,,service,7,120.0,service,165.0,1,2,2,reviews-131965-0001
3333,pleased,7,23,pleased,,0,,,0,,,,7,,45,reviews-131965-0002
3334,extra,5,21,extra,,0,,mile,4,3.0,mile,3.0,13,14,45,reviews-131965-0002
3335,first,5,117,first,,0,,call,4,10.0,call,14.0,28,29,45,reviews-131965-0002
3336,other,5,320,other,,0,,people,6,110.0,people,115.0,40,41,45,reviews-131965-0002
3337,computer,8,1,computer,,0,,issues,6,19.0,issue,40.0,43,44,45,reviews-131965-0002
3338,terrible,8,14,terrible,,0,,,0,,,,10,,11,reviews-048644-0002
3339,amazing,7,41,amazing,,0,,,0,,,,4,,13,reviews-048644-0004
3340,great,5,252,great,,0,,,0,,,,4,,12,reviews-048644-0005
3341,great,5,252,great,,0,,selection,9,12.0,selection,12.0,10,11,12,reviews-048644-0005
3342,Great,5,100,great,,0,,work,4,38.0,work,43.0,1,2,3,reviews-354474-0001
3343,easy,4,48,easy,,0,,,0,,,,9,,15,reviews-354474-0002
3344,clear,5,28,clear,,0,,,0,,,,11,,15,reviews-354474-0002
3345,involved,8,26,involved,,0,,steps,5,7.0,step,11.0,8,7,20,reviews-354474-0003
3346,professional,12,49,professional,,0,,,0,,,,5,,11,reviews-354474-0004
3347,real,4,60,real,,0,,pleasure,8,2.0,pleasure,2.0,2,3,7,reviews-206303-0002
3348,professional,12,49,professional,,0,,,0,,,,2,,13,reviews-206303-0003
3349,reliable,8,17,reliable,,0,,,0,,,,4,,13,reviews-206303-0003
3350,good,4,379,good,challenging,11,2.0,fun,3,11.0,fun,12.0,8,9,13,reviews-206303-0003
3351,challenging,11,5,challenging,good,4,40.0,fun,3,11.0,fun,12.0,12,9,13,reviews-206303-0003
3352,happy,5,57,happy,,0,,,0,,,,18,,22,reviews-206303-0004
3353,slow,4,12,slow,,0,,service,7,120.0,service,165.0,1,2,2,reviews-309258-0001
3354,slow,4,12,slow,,0,,,0,,,,23,,42,reviews-309258-0002
3355,extra,5,21,extra,,0,,services,8,17.0,service,165.0,34,35,42,reviews-309258-0002
3356,Great,5,100,great,,0,,service,7,120.0,service,165.0,1,2,2,reviews-163250-0001
3357,helpful,7,61,helpful,,0,,,0,,,,5,,18,reviews-163250-0002
3358,grateful,8,7,grateful,fab,3,1.0,,0,,,,14,,19,reviews-163250-0003
3359,fab,3,3,fab,grateful,8,2.0,,0,,,,18,,19,reviews-163250-0003
3360,best,4,210,best,,0,,service,7,120.0,service,165.0,2,4,12,reviews-163250-0004
3361,long,4,69,long,,0,,time,4,156.0,time,191.0,10,11,12,reviews-163250-0004
3362,amazing,7,41,amazing,,0,,job,3,51.0,job,62.0,2,3,4,reviews-251755-0001
3363,best,4,210,best,,0,,tailor,6,1.0,tailor,1.0,4,8,18,reviews-251755-0002
3364,whole,5,54,whole,,0,,life,4,21.0,life,31.0,16,17,18,reviews-251755-0002
3365,busy,4,22,busy,,0,,,0,,,,5,,17,reviews-251755-0004
3366,good,4,379,good,,0,,indication,10,1.0,indication,1.0,12,13,17,reviews-251755-0004
3367,best,4,210,best,,0,,,0,,,,4,,5,reviews-251755-0005
3368,cheapest,8,12,cheapest,,0,,,0,,,,16,,26,reviews-275595-0002
3369,same,4,152,same,,0,,people,6,110.0,people,115.0,8,9,18,reviews-275595-0003
3370,private,7,22,private,,0,,issue,5,21.0,issue,40.0,5,6,6,reviews-275595-0004
3371,good,4,379,good,,0,,,0,,,,6,,14,reviews-254908-0002
3372,great,5,252,great,,0,,,0,,,,13,,14,reviews-254908-0002
3373,little,6,125,little,,0,,trouble,7,4.0,trouble,4.0,8,9,29,reviews-254908-0003
3374,important,9,45,important,,0,,,0,,,,6,,24,reviews-210875-0003
3375,sure,4,138,sure,,0,,,0,,,,13,,24,reviews-210875-0003
3376,whole,5,54,whole,,0,,house,5,18.0,house,23.0,15,16,24,reviews-210875-0003
3377,TERRIBLE,8,3,terrible,,0,,EXPERIENCE,10,2.0,experience,68.0,2,3,4,reviews-346563-0001
3378,unhappy,7,4,unhappy,,0,,,0,,,,3,,4,reviews-346563-0002
3379,noticeable,10,3,noticeable,,0,,scarring,8,1.0,scarring,1.0,4,5,6,reviews-346563-0003
3380,AWFUL,5,2,awful,,0,,,0,,,,5,,6,reviews-346563-0005
3381,post-op,7,1,post-op,,0,,treatment,9,10.0,treatment,13.0,2,3,6,reviews-346563-0006
3382,TERRIBLE,8,3,terrible,,0,,,0,,,,5,,6,reviews-346563-0006
3383,last,4,145,last,,0,,year,4,58.0,year,120.0,7,8,19,reviews-346563-0007
3384,Hidden,6,2,hidden,,0,,Treasure,8,1.0,treasure,1.0,1,2,3,reviews-118668-0001
3385,asian,5,4,asian,,0,,mall,4,1.0,mall,1.0,3,2,7,reviews-118668-0002
3386,small,5,78,small,,0,,,0,,,,11,,18,reviews-118668-0004
3387,cozy,4,7,cozy,,0,,,0,,,,13,,18,reviews-118668-0004
3388,great,5,252,great,,0,,service,7,120.0,service,165.0,2,3,10,reviews-118668-0005
3389,fantastic,9,19,fantastic,,0,,menu,4,7.0,menu,7.0,5,6,10,reviews-118668-0005
3390,Best,4,65,best,,0,,,0,,,,1,,6,reviews-118668-0006
3391,Excellent,9,26,excellent,medical,7,8.0,care,4,16.0,care,17.0,1,3,4,reviews-178726-0001
3392,medical,7,17,medical,Excellent,9,3.0,care,4,16.0,care,17.0,2,3,4,reviews-178726-0001
3393,urgent,6,3,urgent,,0,,care,4,16.0,care,17.0,5,6,15,reviews-178726-0003
3394,convenient,10,7,convenient,,0,,place,5,119.0,place,163.0,3,4,8,reviews-178726-0004
3395,Wonderful,9,10,wonderful,,0,,staff,5,24.0,staff,27.0,1,2,5,reviews-178726-0005
3396,Clean,5,7,clean,,0,,,0,,,,1,,4,reviews-178726-0006
3397,superb,6,6,superb,,0,,,0,,,,3,,4,reviews-178726-0006
3398,great,5,252,great,,0,,care,4,16.0,care,17.0,4,5,6,reviews-178726-0007
3399,medical,7,17,medical,,0,,care,4,16.0,care,17.0,8,9,10,reviews-178726-0008
3400,rear,4,5,rear,,0,,window,6,2.0,window,5.0,8,9,17,reviews-107608-0002
3401,helpfull,8,1,helpful,,0,,,0,,,,7,,29,reviews-107608-0003
3402,friendly,8,84,friendly,knowledgeable,13,2.0,,0,,,,9,,29,reviews-107608-0003
3403,knowledgeable,13,12,knowledgeable,friendly,8,16.0,,0,,,,12,,29,reviews-107608-0003
3404,favorite,8,14,favorite,,0,,place,5,119.0,place,163.0,2,3,4,reviews-225861-0001
3405,great,5,252,great,,0,,stay,4,5.0,stay,6.0,6,7,12,reviews-225861-0003
3406,noisy,5,2,noisy,,0,,,0,,,,7,,23,reviews-225861-0004
3407,busy,4,22,busy,,0,,city,4,13.0,city,27.0,14,15,23,reviews-225861-0004
3408,busy,4,22,busy,,0,,time,4,156.0,time,191.0,19,20,23,reviews-225861-0004
3409,Definite,8,2,definite,,0,,No,2,1.0,no,1.0,2,3,3,reviews-357217-0001
3410,Incompetent,11,1,incompetent,,0,,servers,7,1.0,server,7.0,1,2,7,reviews-357217-0002
3411,mushy,5,1,mushy,,0,,,0,,,,5,,10,reviews-357217-0003
3412,lackluster,10,2,lackluster,,0,,service,7,120.0,service,165.0,8,9,10,reviews-357217-0003
3413,big,3,68,big,,0,,bucks,5,2.0,buck,2.0,4,5,21,reviews-357217-0004
3414,clueless,8,1,clueless,,0,,,0,,,,11,,21,reviews-357217-0004
3415,good,4,379,good,,0,,experience,10,55.0,experience,68.0,16,20,21,reviews-357217-0004
3416,discriminating,14,1,discriminating,,0,,diner,5,2.0,diner,2.0,4,5,14,reviews-357217-0005
3417,Wonderful,9,10,wonderful,,0,,Atmosphere,10,1.0,atmosphere,18.0,1,2,2,reviews-268952-0001
3418,little,6,125,little,,0,,girl,4,15.0,girl,23.0,10,11,19,reviews-268952-0002
3419,friendly,8,84,friendly,,0,,atmosphere,10,17.0,atmosphere,18.0,15,18,19,reviews-268952-0002
3420,relaxing,8,3,relaxing,,0,,,0,,,,17,,19,reviews-268952-0002
3421,professional,12,49,professional,,0,,,0,,,,7,,10,reviews-268952-0003
3422,helpful,7,61,helpful,,0,,,0,,,,9,,10,reviews-268952-0003
3423,regular,7,15,regular,,0,,adjustment,10,1.0,adjustment,1.0,14,15,23,reviews-268952-0004
3424,chronic,7,4,chronic,,0,,condition,9,7.0,condition,10.0,21,22,23,reviews-268952-0004
3425,helpful,7,61,helpful,,0,,,0,,,,13,,34,reviews-235190-0002
3426,happier,7,6,happier,,0,,,0,,,,17,,18,reviews-165032-0001
3427,right,5,51,right,,0,,photographers,13,1.0,photographer,6.0,9,10,30,reviews-165032-0002
3428,worth,5,32,worth,,0,,,0,,,,3,,6,reviews-165032-0003
3429,Average,7,7,average,,0,,food,4,106.0,food,126.0,1,2,6,reviews-025894-0001
3430,slow,4,12,slow,,0,,service,7,120.0,service,165.0,5,6,6,reviews-025894-0001
3431,several,7,60,several,,0,,times,5,34.0,time,191.0,5,6,16,reviews-025894-0002
3432,slower,6,1,slower,,0,,,0,,,,13,,16,reviews-025894-0002
3433,slow,4,12,slow,,0,,,0,,,,15,,16,reviews-025894-0002
3434,Ridiculous,10,2,ridiculous,,0,,,0,,,,1,,2,reviews-025894-0004
3435,better,6,112,better,mexican,7,2.0,place,5,119.0,place,163.0,5,7,10,reviews-025894-0005
3436,mexican,7,4,mexican,better,6,12.0,place,5,119.0,place,163.0,6,7,10,reviews-025894-0005
3437,giant,5,3,giant,,0,,plate,5,1.0,plate,3.0,7,8,11,reviews-314880-0001
3438,Last,4,14,last,,0,,time,4,156.0,time,191.0,1,2,18,reviews-314880-0002
3439,warm,4,21,warm,,0,,,0,,,,10,,18,reviews-314880-0002
3440,so,2,2,so,,0,,,0,,,,15,,18,reviews-314880-0002
3441,so,2,2,so,,0,,,0,,,,17,,18,reviews-314880-0002
3442,careless,8,1,careless,,0,,kind,4,6.0,kind,8.0,4,6,27,reviews-314880-0003
3443,serious,7,21,serious,,0,,adults,6,13.0,adult,13.0,20,21,27,reviews-314880-0003
3444,nice,4,93,nice,local,5,14.0,place,5,119.0,place,163.0,1,5,5,reviews-229442-0001
3445,friendly,8,84,friendly,local,5,14.0,place,5,119.0,place,163.0,2,5,5,reviews-229442-0001
3446,local,5,50,local,friendly,8,16.0,place,5,119.0,place,163.0,3,5,5,reviews-229442-0001
3447,bigger,6,17,bigger,,0,,places,6,36.0,place,163.0,4,10,26,reviews-229442-0002
3448,nice,4,93,nice,friendly,8,16.0,people,6,110.0,people,115.0,18,19,26,reviews-229442-0002
3449,small,5,78,small,,0,,shop,4,12.0,shop,18.0,21,22,26,reviews-229442-0002
3450,friendly,8,84,friendly,nice,4,14.0,people,6,110.0,people,115.0,25,19,26,reviews-229442-0002
3451,other,5,320,other,,0,,,0,,,,2,,24,reviews-229442-0003
3452,ok,2,24,ok,,0,,,0,,,,5,,24,reviews-229442-0003
3453,happy,5,57,happy,,0,,,0,,,,14,,24,reviews-229442-0003
3454,Mediocre,8,1,mediocre,,0,,donuts,6,1.0,donut,1.0,2,3,4,reviews-048201-0001
3455,proofed,7,1,proofed,,0,,,0,,,,6,,13,reviews-048201-0002
3456,stale,5,1,stale,,0,,,0,,,,10,,13,reviews-048201-0002
3457,bready,6,1,bready,,0,,,0,,,,12,,13,reviews-048201-0002
3458,friendly,8,84,friendly,,0,,,0,,,,4,,21,reviews-048201-0003
3459,fast,4,25,fast,,0,,,0,,,,6,,21,reviews-048201-0003
3460,lack,4,1,lack,,0,,,0,,,,17,,21,reviews-048201-0003
3461,luster,6,1,luster,,0,,product,7,4.0,product,14.0,19,20,21,reviews-048201-0003
3462,different,9,74,different,,0,,style,5,4.0,style,5.0,4,5,19,reviews-048201-0004
3463,same,4,152,same,,0,,,0,,,,13,,19,reviews-048201-0004
3464,tasty,5,7,tasty,,0,,meal,4,12.0,meal,14.0,16,21,22,reviews-042530-0002
3465,quick,5,28,quick,inexpensive,11,1.0,,0,,,,18,,22,reviews-042530-0002
3466,inexpensive,11,7,inexpensive,quick,5,5.0,,0,,,,20,,22,reviews-042530-0002
3467,other,5,320,other,,0,,,0,,,,6,,16,reviews-042530-0003
3468,fantastic,9,19,fantastic,,0,,,0,,,,15,,16,reviews-042530-0003
3469,Fast,4,5,fast,,0,,service,7,120.0,service,165.0,1,4,16,reviews-042530-0004
3470,friendly,8,84,friendly,,0,,,0,,,,3,,16,reviews-042530-0004
3471,Clean,5,7,clean,nice,4,14.0,time,4,156.0,time,191.0,4,2,7,reviews-216281-0001
3472,nice,4,93,nice,Clean,5,2.0,time,4,156.0,time,191.0,7,2,7,reviews-216281-0001
3473,clean,5,51,clean,,0,,,0,,,,4,,17,reviews-216281-0005
3474,nice,4,93,nice,,0,,,0,,,,7,,17,reviews-216281-0005
3475,reasonable,10,32,reasonable,,0,,price,5,27.0,price,53.0,15,16,17,reviews-216281-0005
3476,Deep,4,2,deep,,0,,massage,7,2.0,massage,3.0,1,3,10,reviews-211933-0001
3477,deep,4,12,deep,,0,,massage,7,2.0,massage,3.0,3,5,26,reviews-211933-0002
3478,excellent,9,63,excellent,,0,,,0,,,,5,,20,reviews-211933-0003
3479,specific,8,22,specific,,0,,issues,6,19.0,issue,40.0,13,14,20,reviews-211933-0003
3480,adj_word,8,2,adj_lemma,mod_adj,7,2.0,n_word,6,2.0,n_lemma,2.0,adj_id,n_id,sen_len,sen_id
3481,American,8,73,american,,0,,forces,6,19.0,force,34.0,5,6,29,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0001
3482,Syrian,6,10,syrian,,0,,border,6,2.0,border,3.0,27,28,29,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0001
3483,respected,9,1,respected,,0,,cleric,6,6.0,cleric,13.0,6,7,18,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0002
3484,Iraqi,5,44,iraqi,,0,,authorities,11,4.0,authority,12.0,3,4,17,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0003
3485,terrorist,9,18,terrorist,,0,,cells,5,2.0,cell,2.0,12,13,17,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0003
3486,equivalent,10,4,equivalent,,0,,,0,,,,6,,36,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0005
3487,high,4,61,high,,0,,level,5,15.0,level,15.0,25,26,36,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0005
3488,third,5,18,third,,0,,,0,,,,2,,13,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0006
3489,Iraqi,5,44,iraqi,,0,,government,10,21.0,government,29.0,31,32,35,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0009
3490,hopeful,7,4,hopeful,,0,,,0,,,,34,,35,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0009
3491,other,5,320,other,,0,,side,4,14.0,side,15.0,16,17,20,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0010
3492,big,3,68,big,,0,,jump,4,1.0,jump,1.0,22,23,29,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0012
3493,cosmetic,8,1,cosmetic,,0,,surgeon,7,3.0,surgeon,11.0,7,8,19,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0013
3494,southeastern,12,1,southeastern,,0,,,0,,,,5,,27,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0015
3495,Shiite,6,15,shiite,,0,,population,10,12.0,population,12.0,11,12,27,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0015
3496,main,4,37,main,,0,,difference,10,11.0,difference,16.0,5,6,26,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0016
3497,assistant,9,1,assistant,,0,,dean,4,1.0,dean,1.0,7,8,27,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0017
3498,other,5,320,other,,0,,leaders,7,24.0,leader,48.0,2,4,15,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0021
3499,past,4,26,past,,0,,week,4,37.0,week,51.0,10,11,15,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0021
3500,dead,4,34,dead,,0,,,0,,,,10,,16,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0022
3501,Iraqi,5,44,iraqi,,0,,soldiers,8,9.0,soldier,9.0,14,15,16,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0022
3502,Iraqi,5,44,iraqi,,0,,uniforms,8,2.0,uniform,2.0,37,39,40,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0024
3503,Sunni,5,28,sunni,Arab,4,14.0,clan,4,2.0,clan,2.0,6,8,49,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0025
3504,Arab,4,25,arab,Sunni,5,12.0,clan,4,2.0,clan,2.0,7,8,49,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0025
3505,Sunni,5,28,sunni,,0,,observers,9,2.0,observer,2.0,12,13,49,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0025
3506,Shiite,6,15,shiite,,0,,elements,8,12.0,element,14.0,16,17,49,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0025
3507,Sunni,5,28,sunni,Arab,4,14.0,guerrillas,10,2.0,guerrilla,2.0,34,36,49,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0025
3508,Arab,4,25,arab,Sunni,5,12.0,guerrillas,10,2.0,guerrilla,2.0,35,36,49,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0025
3509,Iraqi,5,44,iraqi,,0,,,0,,,,6,,51,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0026
3510,involved,8,26,involved,,0,,grounds,7,3.0,grounds,3.0,39,34,51,weblog-juancole.com_juancole_20051126063000_ENG_20051126_063000-0026
