,n_word,n_id,n_type,det,num,clf,adj,nmod,sen_len,sen_id
5156,长篇,42,nmod,,,[],[],"['《', '》', '哆啦A梦']",46,test-s230
5157,部分,45,root,,一,[],[],"['哆啦A梦', '大', '的', '长篇']",46,test-s230
5158,月,2,clf,,3,[],[],[],42,test-s231
5159,日,4,nmod:tmod,,1,"['3', '月']",[],[],42,test-s231
5160,国葬,9,obj,,,[],[],[],42,test-s231
5161,民众,13,nsubj,,,[],[],['韩国'],42,test-s231
5162,各地,16,obj,,,[],[],[],42,test-s231
5163,独立,20,nmod,,,[],[],[],42,test-s231
5164,运动,21,compound,,,[],[],['独立'],42,test-s231
5165,公园,26,obj,,,[],[],"['京城', '塔洞']",42,test-s231
5166,独立,29,nmod,,,[],[],[],42,test-s231
5167,宣言,30,obj,,,[],[],['独立'],42,test-s231
5168,运动,40,parataxis,,三一,[],[],[],42,test-s231
5169,民国,7,nsubj,,,[],[],['大韩'],17,test-s232
5170,民主,10,advmod,,,[],[],[],17,test-s232
5171,独裁,12,conj,,,[],[],[],17,test-s232
5172,交替,16,obj,,,[],['反复'],[],17,test-s232
5173,气候,2,nsubj,,,[],[],['韩国'],18,test-s233
5174,东,4,nmod,,,[],[],[],18,test-s233
5175,暖流,6,nsubj,,,[],[],"['东', '韩']",18,test-s233
5176,气候,9,nsubj,,,[],[],[],18,test-s233
5177,气候,16,obl,,,[],[],['日本'],18,test-s233
5178,大额蛇鳗,1,nsubj,,,[],[],[],63,test-s234
5179,辐鳍鱼,4,compound,,,[],[],[],63,test-s234
5180,鳗鲡,6,compound,,,[],[],[],63,test-s234
5181,糯鳗,8,compound,,,[],[],[],63,test-s234
5182,亚目,9,nmod,,,[],[],[],63,test-s234
5183,蛇鳗,10,compound,,,[],[],[],63,test-s234
5184,其中,13,nmod,,,[],[],[],63,test-s234
5185,种,15,advcl,,一,[],[],"['纲', '目', '亚目', '蛇鳗', '的', '科', '其中']",63,test-s234
5186,中部,27,nmod,,,[],[],"['加利福尼亚', '湾']",63,test-s234
5187,海域,30,nmod,,,[],[],['巴拿马'],63,test-s234
5188,栖息,32,nmod,,,[],[],[],63,test-s234
5189,深度,33,nsubj,,,[],[],['栖息'],63,test-s234
5190,公尺,37,parataxis,,760,[],[],[],63,test-s234
5191,体长,39,nsubj,,,[],[],[],63,test-s234
5192,公分,43,obj,,86,[],[],[],63,test-s234
5193,沙泥,47,nmod,,,[],[],[],63,test-s234
5194,底质,48,nmod,,,[],[],[],63,test-s234
5195,海域,49,obl,,,[],[],"['沙泥', '底质']",63,test-s234
5196,鱼类,54,advcl,,,[],[],"['底栖', '性']",63,test-s234
5197,生活,60,nmod,,,[],[],[],63,test-s234
5198,习性,61,nsubj,,,[],[],['生活'],63,test-s234
5199,年,2,nmod:tmod,,2010,[],[],[],15,test-s235
5200,教友,4,obj,,,[],[],[],15,test-s235
5201,人,6,advmod,,"54,942",[],[],[],15,test-s235
5202,个,9,clf,,廿一,[],[],[],15,test-s235
5203,堂区,10,conj,,,"['廿一', '个']",[],[],15,test-s235
5204,名,13,clf,,廿九,[],[],[],15,test-s235
5205,司铎,14,conj,,,"['廿九', '名']",[],[],15,test-s235
5206,教区,1,nsubj,,,[],[],[],20,test-s236
5207,年,5,clf,,1956,[],[],[],20,test-s236
5208,月,7,clf,,12,[],[],[],20,test-s236
5209,日,9,obl,,17,"['1956', '年', '12', '月']",[],[],20,test-s236
5210,大区,13,nmod,,,[],[],['兰巴耶克'],20,test-s236
5211,大区,16,conj,,,[],[],['卡哈马卡'],20,test-s236
5212,批,8,clf,,第一,[],[],[],20,test-s237
5213,个,10,clf,,6,[],[],[],20,test-s237
5214,国籍,11,nmod,,,[],[],[],20,test-s237
5215,教区,12,nmod,,,"['第一', '批', '6', '个']",[],['国籍'],20,test-s237
5216,教友,14,nmod,,,[],[],[],20,test-s237
5217,人数,15,nsubj,,,[],[],"['中国', '批', '个', '国籍', '中', '教区', '教友']",20,test-s237
5218,个,19,root,,一,[],['较多'],[],20,test-s237
5219,教长,1,compound,,,[],[],[],26,test-s238
5220,年,6,clf,,1951,[],[],[],26,test-s238
5221,月,8,clf,,11,[],[],[],26,test-s238
5222,日,10,obl,,14,"['1951', '年', '11', '月']",[],[],26,test-s238
5223,年,13,nmod:tmod,,1997,[],[],[],26,test-s238
5224,教友,15,nsubj,,,[],[],[],26,test-s238
5225,人,17,advmod,,"10,000",[],[],[],26,test-s238
5226,个,20,clf,,四,[],[],[],26,test-s238
5227,堂区,21,conj,,,"['四', '个']",[],[],26,test-s238
5228,名,24,clf,,五,[],[],[],26,test-s238
5229,司铎,25,conj,,,"['五', '名']",[],[],26,test-s238
5230,教区,1,nsubj,,,[],[],[],11,test-s239
5231,个,4,clf,,七十四,[],[],[],11,test-s239
5232,堂区,5,obj,,,"['七十四', '个']",[],[],11,test-s239
5233,名,9,clf,,八十七,[],[],[],11,test-s239
5234,司铎,10,obj,,,"['八十七', '名']",[],[],11,test-s239
5235,现任,1,nmod,,,[],[],[],7,test-s240
5236,主教,2,nsubj,,,[],[],['现任'],7,test-s240
5237,年,2,nmod:tmod,,1815,[],[],[],30,test-s241
5238,皇帝,5,nsubj,,,[],[],['嘉庆'],30,test-s241
5239,主教,12,obl:patient,,,[],[],"['法国', '籍']",30,test-s241
5240,等,14,acl,,,[],[],[],30,test-s241
5241,名,16,nmod,,11,[],[],[],30,test-s241
5242,城门,27,obl,,,[],[],[],30,test-s241
5243,日,29,nmod:tmod,,三,[],[],[],30,test-s241
5244,教区,1,nsubj,,,[],[],[],11,test-s242
5245,个,4,clf,,218,[],[],[],11,test-s242
5246,堂区,5,obj,,,"['218', '个']",[],[],11,test-s242
5247,名,9,clf,,327,[],[],[],11,test-s242
5248,司铎,10,obj,,,"['327', '名']",[],[],11,test-s242
5249,教区,1,nsubj,,,[],[],[],15,test-s243
5250,年,5,clf,,2013,[],[],[],15,test-s243
5251,月,7,clf,,2,[],[],[],15,test-s243
5252,日,9,obl,,22,"['2013', '年', '2', '月']",[],[],15,test-s243
5253,范围,11,nsubj,,,[],[],[],15,test-s243
5254,教区,1,nsubj,,,[],[],[],17,test-s244
5255,年,5,clf,,1969,[],[],[],17,test-s244
5256,月,7,clf,,7,[],[],[],17,test-s244
5257,日,9,obl,,18,"['1969', '年', '7', '月']",[],[],17,test-s244
5258,属,4,nmod,,35,[],[],[],14,test-s245
5259,种,7,obj,,206,[],[],"['35', '属']",14,test-s245
5260,南方,12,nmod,,,[],[],[],14,test-s245
5261,各地,13,obl,,,[],[],['南方'],14,test-s245
5262,座,2,nmod,那,,[],[],[],15,test-s246
5263,年,14,obj,,1747,[],[],[],15,test-s246
5264,动作,3,nmod,,,[],[],[],31,test-s247
5265,作品,4,nmod,其他,,[],[],['动作'],31,test-s247
5266,敌人,6,nmod,,,[],[],"['其他', '动作', '中', '作品']",31,test-s247
5267,破坏,8,nmod,,,[],[],"['作品', '的', '敌人']",31,test-s247
5268,天地,12,obl,,,[],[],[],31,test-s247
5269,创造,17,nmod,,,[],[],[],31,test-s247
5270,主题,18,obj,,,[],[],['创造'],31,test-s247
5271,玩家,23,nsubj,,,[],[],[],31,test-s247
5272,行动,26,nsubj,,,[],[],['他们'],31,test-s247
5273,效果,30,obj,,,[],[],[],31,test-s247
5274,植物,2,nmod,,,[],[],[],12,test-s248
5275,帮助,4,obl,,,[],[],"['的', '植物']",12,test-s248
5276,游戏,1,nmod,,,[],[],[],35,test-s249
5277,世界,2,nsubj,,,[],[],['游戏'],35,test-s249
5278,俯视,4,nmod,,,[],[],[],35,test-s249
5279,视角,5,obl,,,[],[],['俯视'],35,test-s249
5280,动作,10,compound,,,[],[],[],35,test-s249
5281,战斗,13,nmod,,,[],[],[],35,test-s249
5282,系统,14,obj,,,[],['即时'],"['动作', '制', '战斗']",35,test-s249
5283,跑动,17,xcomp,,,[],[],[],35,test-s249
5284,跳跃,19,conj,,,[],[],[],35,test-s249
5285,攻击,21,conj,,,[],[],[],35,test-s249
5286,动作,26,obl:patient,这些,,[],[],[],35,test-s249
5287,玩家,29,nsubj,,,[],[],[],35,test-s249
5288,技能,34,obj,,,[],['不同'],[],35,test-s249
5289,威严,4,obj,,,[],[],[],12,test-s250
5290,园长,11,ccomp,,,[],[],[],12,test-s250
5291,护士,4,conj,,,[],[],['李'],20,test-s251
5292,宝物,9,obj,,,[],[],[],20,test-s251
5293,宝物,17,nsubj,,,[],[],[],20,test-s251
5294,谜题,10,obj,,,[],[],[],11,test-s252
5295,题,4,obj,,一,[],[],[],21,test-s253
5296,探长,6,nsubj,,,[],[],[],21,test-s253
5297,该题,14,obj,,,[],[],[],21,test-s253
5298,分,20,obj,,50,[],[],[],21,test-s253
5299,队,4,nmod,,两,[],[],[],26,test-s254
5300,总分,5,obj,,,[],[],"['两', '队']",26,test-s254
5301,总分,7,nsubj,,,[],[],[],26,test-s254
5302,队员,19,nsubj,,,[],[],"['优胜', '队']",26,test-s254
5303,个,24,nmod,同,一,[],[],[],26,test-s254
5304,奖品,25,obj,,,[],[],"['同', '一', '个']",26,test-s254
5305,世界,3,nmod,,,[],[],[],12,test-s255
5306,编号,7,nmod,,,[],[],[],12,test-s255
5307,系统,8,obl,其他,,[],[],"['上', '世界', '编号']",12,test-s255
5308,河,1,nsubj,,,[],[],[],15,test-s256
5309,千米,4,advmod,,176,[],[],[],15,test-s256
5310,流域,6,nmod,,,[],[],[],15,test-s256
5311,面积,7,nsubj,,,[],[],['流域'],15,test-s256
5312,平方千米,9,parataxis,,3700,[],[],[],15,test-s256
5313,流量,12,nsubj,,,[],['年均'],[],15,test-s256
5314,立方米每秒,14,parataxis,,11,[],[],[],15,test-s256
5315,年,4,clf,,2004,[],[],[],18,test-s257
5316,月,6,obj,,5,"['2004', '年']",[],[],18,test-s257
5317,北,10,acl,,,[],[],[],18,test-s257
5318,屋苑,13,nsubj,,,[],"['唯一', '私人']","['天水', '北', '围']",18,test-s257
5319,代,5,nmod,,一,[],['新'],[],28,test-s258
5320,市镇,7,nmod,,,[],[],[],28,test-s258
5321,形象,8,obj,,,[],[],"['新', '一', '代', '市镇']",28,test-s258
5322,屋邨,13,nsubj,,,[],[],[],28,test-s258
5323,休憩,17,nmod,,,[],[],[],28,test-s258
5324,用地,18,obj,,,[],['大量'],['休憩'],28,test-s258
5325,预留,23,nmod,,,[],[],[],28,test-s258
5326,空间,24,nsubj,,,[],['少量'],['预留'],28,test-s258
5327,日后,26,nmod,,,[],[],[],28,test-s258
5328,发展,27,obj,,,[],[],['日后'],28,test-s258
5329,饭店,4,nsubj,,,[],[],"['天津', '利顺德']",46,test-s259
5330,历史,8,nmod,,,[],[],[],46,test-s259
5331,家,11,clf,,第一,[],[],[],46,test-s259
5332,外资,12,nmod,,,[],[],[],46,test-s259
5333,饭店,14,acl,,,"['第一', '家']",[],"['天津', '市', '上', '历史', '外资']",46,test-s259
5334,近代,17,compound,,,[],[],[],46,test-s259
5335,外交,24,nmod,,,[],[],[],46,test-s259
5336,活动,25,nmod,,,[],[],[],46,test-s259
5337,场所,26,root,,,[],['重要'],"['在', '近代', '上', '史', '外交', '活动']",46,test-s259
5338,等,35,acl,,,[],[],[],46,test-s259
5339,国家,36,appos,,,[],[],[],46,test-s259
5340,领事,40,compound,,,[],[],[],46,test-s259
5341,酒店,44,obj,,,[],[],[],46,test-s259
5342,内,45,acl,,,[],[],[],46,test-s259
5343,地域,4,nmod,,,[],[],"['天津', '市']",81,test-s260
5344,内,5,acl,,,[],[],[],81,test-s260
5345,地貌,7,nmod,,,[],[],"['市', '内', '的', '地域']",81,test-s260
5346,气候,9,conj,,,[],[],[],81,test-s260
5347,土壤,11,conj,,,[],[],[],81,test-s260
5348,植被,13,conj,,,[],[],[],81,test-s260
5349,等,14,acl,,,[],[],[],81,test-s260
5350,自然,16,nmod,,,[],[],[],81,test-s260
5351,条件,17,nmod,,,[],[],"['地域', '气候', '土壤', '植被', '等', '的', '地貌', '自然']",81,test-s260
5352,差异,19,obl,,,[],[],"['地貌', '自然', '的', '条件']",81,test-s260
5353,城市,23,nmod,,,[],[],[],81,test-s260
5354,需求,24,obj,,,[],[],['城市'],81,test-s260
5355,目标,26,ccomp,,,[],[],[],81,test-s260
5356,农业,30,nsubj,,,[],[],"['天津', '的', '市']",81,test-s260
5357,都市,34,compound,,,[],[],[],81,test-s260
5358,滨海,37,compound,,,[],[],[],81,test-s260
5359,城郊,40,compound,,,[],[],[],81,test-s260
5360,市域,45,nmod,,,[],[],['天津'],81,test-s260
5361,农业,47,nmod,,,[],[],[],81,test-s260
5362,区划,48,nsubj,,,[],[],"['天津', '的', '市域', '农业']",81,test-s260
5363,都市,52,compound,,,[],[],[],81,test-s260
5364,环城,54,nmod,,,[],[],[],81,test-s260
5365,农业,55,nmod,,,[],[],[],81,test-s260
5366,都市,58,compound,,,[],[],[],81,test-s260
5367,滨海,60,nmod,,,[],[],[],81,test-s260
5368,农业,61,compound,,,[],[],[],81,test-s260
5369,城郊,64,compound,,,[],[],[],81,test-s260
5370,平原,66,nmod,,,[],[],[],81,test-s260
5371,综合,67,nmod,,,[],[],[],81,test-s260
5372,农业,68,compound,,,[],[],[],81,test-s260
5373,城郊,71,compound,,,[],[],[],81,test-s260
5374,山区,73,nmod,,,[],[],[],81,test-s260
5375,生态,74,nmod,,,[],[],[],81,test-s260
5376,农业,75,compound,,,[],[],[],81,test-s260
5377,个,78,clf,,四,[],[],[],81,test-s260
5378,农业,79,nmod,,,[],[],[],81,test-s260
5379,区划,80,appos,,,"['四', '个']",[],['农业'],81,test-s260
5380,块,17,clf,,一,[],[],[],24,test-s261
5381,飞地,18,nsubj,,,"['一', '块']",[],[],24,test-s261
5382,街道,23,ccomp,,,[],[],"['天津', '铁厂']",24,test-s261
5383,人民,3,nmod,,,[],[],[],55,test-s262
5384,政府,4,nsubj,,,[],[],"['天津', '市', '人民']",55,test-s262
5385,人民,12,nmod,,,[],[],[],55,test-s262
5386,共和,13,compound,,,[],[],[],55,test-s262
5387,人民,17,nmod,,,[],[],[],55,test-s262
5388,政府,18,nsubj,,,[],[],"['中华', '人民', '共和', '国', '天津', '市', '人民']",55,test-s262
5389,信息,37,nmod,,,[],[],[],55,test-s262
5390,调研,38,conj,,,[],[],['信息'],55,test-s262
5391,接待,43,nmod,,,[],[],[],55,test-s262
5392,服务,44,conj,,,[],[],['接待'],55,test-s262
5393,企业,51,obj,,,[],[],['天津'],55,test-s262
5394,等,52,advmod,,,[],[],[],55,test-s262
5395,事项,54,appos,,,[],['相关'],[],55,test-s262
5396,历史,1,advmod,,,[],[],[],28,test-s263
5397,年,5,clf,,1982,[],[],[],28,test-s263
5398,月,7,nmod,,11,"['1982', '年']",[],[],28,test-s263
5399,年,10,clf,,1994,[],[],[],28,test-s263
5400,月,12,conj,,10,"['1994', '年']",[],[],28,test-s263
5401,期间,13,nmod:tmod,,,[],[],"['年', '11', '月', '月']",28,test-s263
5402,人民,17,nmod,,,[],[],[],28,test-s263
5403,政府,18,nsubj,,,[],[],"['天津', '市', '人民']",28,test-s263
5404,年,2,nmod:tmod,,1919,[],[],[],13,test-s264
5405,东厂,4,obj,,,[],[],[],13,test-s264
5406,年,7,nmod,,,[],[],[],13,test-s264
5407,产量,8,nsubj,,,[],[],['年'],13,test-s264
5408,吨,12,obj,,6万2千多,[],[],[],13,test-s264
5409,年,2,nmod,,1959,[],[],[],20,test-s265
5410,月,4,clf,,3,[],[],[],20,test-s265
5411,日,6,nmod:tmod,,13,"['3', '月']",[],"['1959', '年']",20,test-s265
5412,沽厂,9,nsubj,,,[],[],['永久'],20,test-s265
5413,化学,16,nmod,,,[],[],[],20,test-s265
5414,石油,17,nmod,,,[],[],[],20,test-s265
5415,工业,18,compound,,,[],[],[],20,test-s265
5416,个,6,nmod,前,三,[],[],[],11,test-s266
5417,提示,7,obl,,,[],[],"['前', '三', '个']",11,test-s266
5418,名,4,clf,,一,[],[],[],21,test-s267
5419,国军,5,nmod,,,[],[],[],21,test-s267
5420,空军,6,nmod,,,[],[],[],21,test-s267
5421,飞行,7,nmod,,,[],[],[],21,test-s267
5422,少尉,8,acl,,,"['一', '名']",[],"['国军', '空军', '飞行']",21,test-s267
5423,个,15,clf,,一,[],[],[],21,test-s267
5424,家族,17,obj,,,"['一', '个']",['显赫'],[],21,test-s267
5425,少爷,20,root,,二,[],[],[],21,test-s267
5426,身体,2,nmod,,,[],[],['它们'],16,test-s268
5427,颜色,4,nsubj,,,[],[],"['它们', '的', '身体']",16,test-s268
5428,雄性,8,nsubj,,,[],[],[],16,test-s268
5429,蓝色,10,parataxis,,,[],[],[],16,test-s268
5430,雌性,12,nsubj,,,[],[],[],16,test-s268
5431,绿色,15,parataxis,,,[],[],[],16,test-s268
5432,发展,2,nsubj,,,[],[],[],37,test-s269
5433,支派,6,nsubj,,,[],['众多'],[],37,test-s269
5434,番,9,clf,,几,[],[],[],37,test-s269
5435,整合,10,obl,,,"['几', '番']",[],[],37,test-s269
5436,西元,12,nmod,,,[],[],[],37,test-s269
5437,年,14,obl,,1988,[],[],['西元'],37,test-s269
5438,社会,17,nmod,,,[],[],[],37,test-s269
5439,团体,18,nsubj,,,[],[],['社会'],37,test-s269
5440,民国,21,nmod,,,[],[],[],37,test-s269
5441,总会,24,appos,,,[],[],"['中华', '民国', '一贯', '道']",37,test-s269
5442,同时,27,nmod:tmod,,,[],[],[],37,test-s269
5443,政府,30,obl,,,[],[],['台湾'],37,test-s269
5444,管乐团,7,obj,,,[],[],[],20,test-s270
5445,曲目,9,obj,,许多,[],[],[],20,test-s270
5446,作品,12,nsubj,,,[],[],['其'],20,test-s270
5447,管乐团,17,nsubj,,,[],[],"['东京', '佼成']",20,test-s270
5448,年,5,clf,,2011,[],[],[],24,test-s271
5449,月,7,clf,,4,[],[],[],24,test-s271
5450,日,9,obl,,17,"['2011', '年', '4', '月']",[],[],24,test-s271
5451,开放,13,nmod,,,[],[],[],24,test-s271
5452,时间,14,nsubj,,,[],[],['开放'],24,test-s271
5453,早上,16,nmod,,,[],[],[],24,test-s271
5454,时,18,parataxis,,10,[],[],['早上'],24,test-s271
5455,晚上,20,nmod,,,[],[],[],24,test-s271
5456,时,22,conj,,半,[],[],['晚上'],24,test-s271
5457,个,2,clf,这,,[],[],[],9,test-s272
5458,时代,3,nmod,,,"['这', '个']",[],[],9,test-s272
5459,天皇,5,nsubj,,,[],[],"['个', '的', '时代']",9,test-s272
5460,天皇,8,root,,,[],[],['近卫'],9,test-s272
5461,此时,1,nmod:tmod,,,[],[],[],17,test-s273
5462,中情,5,compound,,,[],[],[],17,test-s273
5463,要员,7,nsubj,,,[],['真正'],"['中情', '局']",17,test-s273
5464,理赔,5,nmod,,,[],[],[],20,test-s274
5465,问题,6,nsubj,,,[],[],"['太平', '的', '号', '理赔']",20,test-s274
5466,等,7,acl,,,[],[],[],20,test-s274
5467,保险,11,nmod,,,[],[],[],20,test-s274
5468,公司,12,nsubj,,,[],[],['保险'],20,test-s274
5469,船,14,nmod,,,[],[],[],20,test-s274
5470,公司,15,conj,,,[],[],['船'],20,test-s274
5471,方面,18,conj,,,[],[],['香港'],20,test-s274
5472,年,2,clf,,1939,[],[],[],23,test-s275
5473,月,4,nmod:tmod,,4,"['1939', '年']",[],[],23,test-s275
5474,岛,2,nmod,,,[],[],[],31,test-s276
5475,西南,3,compound,,,[],[],[],31,test-s276
5476,末端,8,obj,,,[],[],"['岛', '西南', '的', '方', '防波', '堤']",31,test-s276
5477,石碑,15,obj,,,[],[],"['“', '太平', '”', '岛']",31,test-s276
5478,岛,19,nmod,,,[],[],[],31,test-s276
5479,东端,21,obj,,,[],[],"['之', '岛']",31,test-s276
5480,群岛,26,nmod,,,[],[],[],31,test-s276
5481,石碑,30,obj,,,[],[],"['南沙', '群岛', '太平', '岛']",31,test-s276
5482,本岛,1,nmod,,,[],[],[],50,test-s277
5483,东部,2,nsubj,,,[],[],['本岛'],50,test-s277
5484,片,5,nmod,,一,[],[],[],50,test-s277
5485,热带,6,nmod,,,[],[],[],50,test-s277
5486,海岸,7,compound,,,[],[],[],50,test-s277
5487,树高,11,nsubj,,,[],[],['其'],50,test-s277
5488,公尺,15,obj,,20,[],[],[],50,test-s277
5489,檄树,19,nsubj,,,[],[],[],50,test-s277
5490,榄仁树,21,conj,,,[],[],[],50,test-s277
5491,莲叶桐,23,conj,,,[],[],[],50,test-s277
5492,葛塔德木,25,conj,,,[],[],[],50,test-s277
5493,草海桐,27,conj,,,[],[],[],50,test-s277
5494,白水木,29,conj,,,[],[],[],50,test-s277
5495,海柠檬,31,conj,,,[],[],[],50,test-s277
5496,藤蟛蜞菊,33,conj,,,[],[],[],50,test-s277
5497,长柄菊,35,conj,,,[],[],[],50,test-s277
5498,长鞍藤,37,conj,,,[],[],[],50,test-s277
5499,葛蕾草,39,conj,,,[],[],[],50,test-s277
5500,等,40,acl,,,[],[],[],50,test-s277
5501,乔木,41,appos,,,[],[],[],50,test-s277
5502,林间,45,nsubj,,,[],[],[],50,test-s277
5503,林投,47,obj,,,[],[],[],50,test-s277
5504,可可椰子,49,conj,,,[],[],[],50,test-s277
5505,报纸,4,obl,,,[],[],['澳大利亚'],32,test-s278
5506,无核,10,nmod,,,[],[],[],32,test-s278
5507,议题,11,obl,,,[],[],['无核'],32,test-s278
5508,种,13,clf,这,,[],[],[],32,test-s278
5509,遗物,14,appos,,,"['这', '种']",[],[],32,test-s278
5510,对方,18,obj,,,[],[],[],32,test-s278
5511,精力,22,obl:patient,,,[],[],[],32,test-s278
5512,事情,29,obj,,,[],[],[],32,test-s278
5513,条约,3,nmod,此,,[],[],[],68,test-s279
5514,同盟,8,nsubj,,,[],[],"['美', '澳']",68,test-s279
5515,国,14,nmod,,两,[],[],[],68,test-s279
5516,国防,16,nmod,,,[],[],[],68,test-s279
5517,部长,17,nsubj,,,[],[],"['两', '的', '国', '国防']",68,test-s279
5518,年度,20,nmod,,,[],[],[],68,test-s279
5519,部长,21,compound,,,[],[],[],68,test-s279
5520,会议,23,obj,,,[],[],"['年度', '部长', '级']",68,test-s279
5521,地区,28,nmod,,,[],[],[],68,test-s279
5522,司令,30,nsubj,,,[],[],"['美国', '太平', '洋', '地区']",68,test-s279
5523,参谋,33,nmod,,,[],[],[],68,test-s279
5524,总长,34,conj,,,[],[],"['澳洲', '参谋']",68,test-s279
5525,咨商,38,obj,,,[],[],[],68,test-s279
5526,国务卿,41,nsubj,,,[],[],['美国'],68,test-s279
5527,外交,44,nmod,,,[],[],[],68,test-s279
5528,部长,45,conj,,,[],[],"['澳洲', '外交']",68,test-s279
5529,条约,49,nmod,,,[],[],[],68,test-s279
5530,事务,51,obl,,,[],['相关'],['条约'],68,test-s279
5531,会议,53,obj,,,[],[],[],68,test-s279
5532,届,56,clf,,第17,[],[],[],68,test-s279
5533,部长,57,compound,,,[],[],[],68,test-s279
5534,会议,59,nsubj,,,"['第17', '届']",[],"['部长', '级']",68,test-s279
5535,年,62,clf,,2005,[],[],[],68,test-s279
5536,月,64,obl,,11,"['2005', '年']",[],[],68,test-s279
5537,年,3,clf,,1984,[],[],[],19,test-s280
5538,大选,4,nmod,,,"['1984', '年']",[],[],19,test-s280
5539,民意,7,nmod,,,[],[],[],19,test-s280
5540,调查,8,obl,,,[],[],"['年', '前', '的', '大选', '民意']",19,test-s280
5541,民众,12,nsubj,,百分之五十八,[],[],[],19,test-s280
5542,军舰,16,nmod,,,[],[],['美国'],19,test-s280
5543,访问,18,obj,,,[],[],"['美国', '的', '军舰']",19,test-s280
5544,报纸,3,nsubj,,许多,[],[],['美国'],19,test-s281
5545,周,8,obl,,几,[],[],[],19,test-s281
5546,头条,12,obl,,,[],[],[],19,test-s281
5547,内阁,15,nmod,,,[],[],[],19,test-s281
5548,成员,16,nsubj,,,[],[],"['美国', '内阁']",19,test-s281
5549,盟友,18,obj,,,[],[],[],19,test-s281
5550,本剧,3,nmod,,,[],[],[],18,test-s282
5551,后半,4,nmod,,,[],[],['本剧'],18,test-s282
5552,乱,8,obj,,,[],[],"['之', '观应']",18,test-s282
5553,等,9,acl,,,[],[],[],18,test-s282
5554,故事,10,nsubj,,,[],[],"['在', '本剧', '后半']",18,test-s282
5555,原作,14,nsubj,,,[],[],['吉川'],18,test-s282
5556,创作,17,root,,,[],[],[],18,test-s282
5557,年,13,clf,,2012,[],[],[],30,test-s283
5558,月,15,nmod:tmod,,4,"['2012', '年']",[],[],30,test-s283
5559,一起,21,advmod,,,[],[],[],30,test-s283
5560,建制,23,obj,,,[],[],[],30,test-s283
5561,太极,1,compound,,,[],[],[],31,test-s284
5562,历史,4,nsubj,,,[],[],"['太极', '的', '剑']",31,test-s284
5563,太极,11,nmod,,,[],[],[],31,test-s284
5564,流行,17,nmod,,,[],[],[],31,test-s284
5565,程度,18,nsubj,,,[],[],"['其', '流行']",31,test-s284
5566,太极,21,compound,,,[],[],[],31,test-s284
5567,等,29,acl,,,[],[],[],31,test-s284
5568,器械,30,appos,,,[],[],[],31,test-s284
5569,年,5,clf,,2012,[],[],[],27,test-s285
5570,月,7,clf,,5,[],[],[],27,test-s285
5571,日,9,obl,,4,"['2012', '年', '5', '月']",[],[],27,test-s285
5572,年,12,clf,,2012,[],[],[],27,test-s285
5573,月,14,clf,,8,[],[],[],27,test-s285
5574,日,16,conj,,11,"['2012', '年', '8', '月']",[],[],27,test-s285
5575,体育,19,compound,,,[],[],[],27,test-s285
5576,周年,24,nmod:tmod,,27,[],[],[],27,test-s285
5577,心中,8,nmod,,,[],[],"['日本', '人']",29,test-s286
5578,影响,10,obl,,,[],[],"['丰臣', '秀吉']",29,test-s286
5579,人们,12,nsubj,,,[],[],[],29,test-s286
